N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
Down,StronUp,,Neutral,Neutral,Dry,,Wet,Wet,PC,Clear,Clear,,Strong,Strong,,,,Strong,Marked,IncCapDecIns,,Negative,Decreasing,SIG,Jun15_Jul1,,CThruK,PartInhibit,,MoreThanAve,CDEJ,,Neutral,Average,LessUnstable,ACEFK,,Unfavorable,,E,SIG,XNIL,,LowSHighN,,,CloseToDryAd,OtherRapid,MoistMDryL,DryLine,PosToNeg,,,LVorOther,DenvCyclone
WeakUp,StronUp,,StrongUp,,Wet,VeryWet,,VeryWet,,Cloudy,PC,Cloudy,,,Other,,Weak,Weak,,IncCapDecIns,Increasing,,LittleChange,XNIL,May15_Jun14,,CThruK,PartInhibit,MoreThanAve,MoreThanAve,H,N1GtLIGt_4,Stability,,Average,HI,Stifling,Moderate,,H,,XNIL,XNIL,LowMtsHighPl,,Dry,,MarkedUpper,,E_W_S,NegToPos,,,,E_NE
,Down,StrongUp,,WeakUp,Neutral,Dry,Dry,Neutral,Clear,,PC,Cloudy,,Weak,,,Weak,,,,Increasing,,LittleChange,SIG,May15_Jun14,C,CThruK,Stifling,Average,Average,CDEJ,N5GtLIGt_8,,,,ACEFK,Stifling,Weak,,C,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Average,Steep,MarkedUpper,Other,,LittleChange,Other,NWQuad,,LongAnticyc
,Down,Down,,Down,Dry,,VeryWet,Wet,Clear,,PC,,,Strong,StrongWest,Strong,Weak,Weak,Marked,IncCapDecIns,,WeakPos,,,Jun15_Jul1,B,AB,Stifling,,MoreThanAve,ABI,N1GtLIGt_4,Instability,,MoreUnstable,B,PartInhibit,Moderate,,B,SVR,SVR,SVR,LowSHighN,,,CloseToDryAd,,DryMMoistL,,LittleChange,QStationary,AllElse,LVorOther,DenvCyclone
,Neutral,Neutral,,,Neutral,Wet,,Neutral,Clear,PC,Clear,Clear,Weak,Strong,StrongWest,,,Weak,Marked,,,,Increasing,SIG,,C,,,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,ACEFK,PartInhibit,,Moderate,C,SVR,SVR,SVR,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,OtherRapid,Other,E_W_N,SigNegative,Moving,,,LongAnticyc
Neutral,Neutral,,WeakUp,WeakUp,,,Dry,Neutral,PC,,,PC,,,Westerly,,,,,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Aug11_Aug20,C,CThruK,,Average,,CDEJ,,Stability,LessUnstable,Average,ACEFK,PartInhibit,Strong,Strong,C,SIG,SIG,SIG,LowEvrywhere,Steep,Average,CloseToDryAd,MarkedUpper,,E_W_S,SigPositive,Other,AllElse,,
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,Neutral,PC,,PC,PC,,Strong,Westerly,Strong,,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jun15_Jul1,E,CThruK,,,MoreThanAve,CDEJ,LIGt0,Neutral,MoreUnstable,MoreUnstable,,,Weak,,,XNIL,XNIL,SIG,,Stable,Dry,,NoMajor,,,SigNegative,,,Westerly,LV
Down,WeakUp,,Down,Down,Neutral,,VeryWet,Wet,PC,Clear,PC,PC,Strong,Strong,,,Weak,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,Aug20_Sep15,K,,PartInhibit,,Average,K,N1GtLIGt_4,,MoreUnstable,MoreUnstable,ACEFK,,Moderate,Strong,K,SIG,XNIL,SIG,Other,ModerateOrLe,Dry,ModerateOrLe,MarkedUpper,Other,E_W_N,NegToPos,Other,SWQuad,Westerly,E_NE
,StronUp,,WeakUp,WeakUp,Dry,Dry,VeryWet,,Clear,Cloudy,Clear,Clear,,Strong,Westerly,Strong,Weak,Strong,Marked,,Increasing,Neutral,Increasing,,Aug20_Sep15,,,PartInhibit,LessThanAve,MoreThanAve,,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,,Moderate,Slight,K,XNIL,XNIL,SVR,Other,Steep,Dry,ModerateOrLe,,Other,MovingFtorOt,,,NWQuad,LVorOther,DenvCyclone
Neutral,Neutral,Neutral,,,Neutral,,Neutral,Neutral,PC,PC,Cloudy,,Weak,Strong,StrongWest,,,Strong,Marked,,LittleChange,,LittleChange,SIG,,E,CThruK,Stifling,Average,Average,,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,,,E,XNIL,XNIL,SIG,,Steep,Average,ModerateOrLe,,,DryLine,LittleChange,,AllElse,Westerly,LV
WeakUp,WeakUp,,,WeakUp,Neutral,Wet,Neutral,Neutral,,Clear,,Clear,Strong,Strong,Westerly,Strong,,,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Aug20_Sep15,K,CThruK,,LessThanAve,,K,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,,Stifling,,Slight,K,XNIL,XNIL,SIG,LowAtStation,Stable,Average,Steep,OtherRapid,MoistMDryL,,SigNegative,Moving,,Westerly,WidespdDnsl
,,Neutral,Neutral,Neutral,Dry,,,Neutral,PC,PC,PC,PC,Weak,Strong,Other,,,,,DecCapIncIns,,Negative,LittleChange,,Aug20_Sep15,C,,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Stability,Average,Average,ACEFK,PartInhibit,Unfavorable,,C,,XNIL,,LowEvrywhere,,,CloseToDryAd,OtherRapid,MoistMDryL,E_W_S,SigPositive,Other,NWQuad,LVorOther,
Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Dry,Wet,VeryWet,PC,,,Cloudy,,,,,Weak,Weak,,LittleChange,LittleChange,Neutral,Increasing,XNIL,,B,AB,TotalInhibit,MoreThanAve,MoreThanAve,,N1GtLIGt_4,Stability,,MoreUnstable,,Stifling,Moderate,,B,XNIL,XNIL,XNIL,,Steep,VeryMoist,,NoMajor,Other,DenvCyclone,PosToNeg,,AllElse,,DenvCyclone
Neutral,Neutral,Neutral,Neutral,,Neutral,,Wet,Wet,PC,PC,PC,,Weak,Weak,Westerly,Weak,,Strong,Some,LittleChange,,Negative,Decreasing,,Jul2_Jul15,H,CThruK,PartInhibit,MoreThanAve,MoreThanAve,H,N1GtLIGt_4,Neutral,MoreUnstable,LessUnstable,HI,,,,H,XNIL,XNIL,SIG,LowMtsHighPl,ModerateOrLe,,Steep,MarkedUpper,DryMMoistL,E_W_S,NegToPos,,,LVorOther,E_NE
,Down,Neutral,,Neutral,Neutral,Neutral,Neutral,Neutral,PC,Clear,Clear,Clear,Weak,Strong,,Weak,Weak,,Some,DecCapIncIns,Decreasing,,,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,Average,,CDEJ,LIGt0,Instability,,MoreUnstable,GJ,TotalInhibit,,,J,XNIL,XNIL,XNIL,LowSHighN,,Dry,Steep,NoMajor,DryMMoistL,E_W_S,NegToPos,,LV,LVorOther,LV
WeakUp,,Down,Down,,,Neutral,Wet,Wet,Clear,Cloudy,PC,Clear,,,Westerly,Weak,,Weak,Some,LittleChange,LittleChange,,Increasing,,May15_Jun14,B,AB,,MoreThanAve,MoreThanAve,ABI,,,Average,Average,B,PartInhibit,Strong,,B,SVR,SIG,SVR,LowSHighN,Steep,,Steep,NoMajor,Other,DenvCyclone,,,NWQuad,LVorOther,DenvCyclone
StrongUp,Down,Neutral,WeakUp,WeakUp,,,,Wet,,PC,PC,PC,Weak,Strong,DCVZFavor,Strong,Weak,,Marked,LittleChange,,Neutral,Decreasing,SVR,,G,CThruK,,MoreThanAve,MoreThanAve,,N5GtLIGt_8,Stability,Average,LessUnstable,,,,Moderate,G,XNIL,XNIL,SVR,LowEvrywhere,CloseToDryAd,Average,CloseToDryAd,,Other,Other,,,,Westerly,SEQuad
Neutral,Neutral,StrongUp,Neutral,Neutral,VeryWet,Neutral,Wet,Neutral,,Clear,PC,PC,,Weak,Westerly,,Weak,,Marked,DecCapIncIns,Decreasing,Neutral,Decreasing,SIG,May15_Jun14,E,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,LessUnstable,ACEFK,PartInhibit,Weak,Slight,E,XNIL,XNIL,SIG,LowAtStation,ModerateOrLe,Average,ModerateOrLe,NoMajor,MoistMDryL,,LittleChange,,AllElse,LVorOther,LongAnticyc
Neutral,,StrongUp,StrongUp,StrongUp,Dry,,Wet,VeryWet,Cloudy,,Cloudy,Cloudy,,Strong,StrongWest,Strong,,,Some,,Decreasing,WeakPos,Decreasing,SVR,Aug20_Sep15,C,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,,ACEFK,Stifling,Weak,,,XNIL,XNIL,SVR,Other,Steep,,Steep,OtherRapid,,E_W_N,SigPositive,Moving,NWQuad,Westerly,LongAnticyc
StrongUp,,WeakUp,StrongUp,StrongUp,Neutral,Neutral,Dry,,,PC,PC,PC,Weak,Weak,StrongWest,Weak,Weak,Weak,Some,LittleChange,LittleChange,WeakPos,Increasing,,Aug20_Sep15,K,CThruK,,Average,Average,K,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,ACEFK,,Unfavorable,,K,,XNIL,,,Stable,Average,CloseToDryAd,,DryMMoistL,MovingFtorOt,NegToPos,Moving,SWQuad,Westerly,LongAnticyc
,Neutral,,Neutral,Neutral,Neutral,Neutral,,Neutral,,PC,Clear,Clear,Weak,Strong,,Strong,,Weak,Marked,,,StrongPos,,SIG,Aug20_Sep15,,CThruK,PartInhibit,,Average,,N5GtLIGt_8,Neutral,Average,MoreUnstable,ACEFK,,Moderate,,K,XNIL,XNIL,SIG,,,VeryMoist,CloseToDryAd,OtherRapid,Other,MovingFtorOt,SigPositive,QStationary,AllElse,LVorOther,WidespdDnsl
StrongUp,Neutral,StrongUp,,StrongUp,Neutral,,Neutral,VeryWet,Clear,Clear,Clear,Cloudy,,Strong,Other,,Weak,,,IncCapDecIns,Increasing,,,SIG,,D,CThruK,,Average,MoreThanAve,,N1GtLIGt_4,Stability,LessUnstable,,D,PartInhibit,Weak,,D,,SIG,,,,Dry,Steep,OtherRapid,Other,MovingFtorOt,LittleChange,QStationary,SWQuad,,SEQuad
Neutral,Neutral,Neutral,Neutral,,Neutral,,VeryWet,Wet,PC,PC,PC,PC,,Strong,Other,,Weak,,Some,,LittleChange,StrongPos,Increasing,SIG,Jun15_Jul1,J,CThruK,PartInhibit,Average,,CDEJ,N1GtLIGt_4,,,,GJ,,Unfavorable,,,XNIL,,SIG,LowSHighN,Steep,Average,CloseToDryAd,,MoistMDryL,DryLine,LittleChange,,LV,LVorOther,LV
WeakUp,,Down,Neutral,,Dry,Neutral,Neutral,,Cloudy,PC,Cloudy,Cloudy,,,StrongWest,,,Weak,,DecCapIncIns,Decreasing,WeakPos,LittleChange,XNIL,Jun15_Jul1,G,,,,,G,LIGt0,,LessUnstable,LessUnstable,GJ,,,Moderate,G,SIG,SIG,SIG,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,E_W_N,SigPositive,,NWQuad,LVorOther,LV
WeakUp,,,,Neutral,Neutral,,Neutral,Neutral,,,PC,Clear,Strong,Strong,DCVZFavor,,,Strong,Some,LittleChange,LittleChange,Neutral,Increasing,SIG,Jul2_Jul15,D,CThruK,PartInhibit,Average,Average,CDEJ,,Neutral,Average,,D,PartInhibit,Weak,,D,,SVR,SVR,LowAtStation,,Dry,Steep,StrongFront,MoistMDryL,Other,SigNegative,,NWQuad,,
WeakUp,,StrongUp,WeakUp,,Dry,Neutral,VeryWet,VeryWet,PC,Cloudy,,,Weak,Strong,Other,,Weak,Weak,,,Increasing,,,SIG,May15_Jun14,D,,Stifling,MoreThanAve,MoreThanAve,,,Neutral,MoreUnstable,MoreUnstable,D,,,,D,XNIL,XNIL,SIG,LowAtStation,,Average,CloseToDryAd,,Other,,,,NWQuad,Westerly,
Neutral,Neutral,Neutral,Neutral,,,Wet,VeryWet,VeryWet,PC,,Cloudy,PC,,Weak,Westerly,,,Weak,,IncCapDecIns,Increasing,Neutral,Increasing,SIG,Jun15_Jul1,,CThruK,Stifling,,MoreThanAve,G,N5GtLIGt_8,,MoreUnstable,MoreUnstable,GJ,,Strong,Strong,G,SIG,SIG,SIG,LowAtStation,CloseToDryAd,,CloseToDryAd,OtherRapid,MoistMDryL,,LittleChange,,NWQuad,Westerly,LongAnticyc
Down,Down,,Down,Down,VeryWet,Wet,Wet,Wet,Clear,PC,Clear,Clear,,,StrongWest,,Weak,Weak,Some,,LittleChange,WeakPos,LittleChange,SIG,Aug20_Sep15,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Stability,MoreUnstable,,,,Weak,,,XNIL,XNIL,SIG,,Stable,,Steep,StrongFront,,MovingFtorOt,,,AllElse,,WidespdDnsl
,Neutral,Down,Down,Down,Wet,Neutral,Neutral,,PC,PC,PC,PC,,,DCVZFavor,,,,,,Increasing,,Decreasing,XNIL,Aug11_Aug20,G,CThruK,,Average,Average,G,,Neutral,LessUnstable,LessUnstable,GJ,,Moderate,,G,,,,Other,CloseToDryAd,Dry,,NoMajor,MoistMDryL,,NegToPos,,AllElse,Westerly,
Down,Down,Neutral,Neutral,,,Dry,Neutral,,PC,Cloudy,PC,PC,Strong,Strong,Other,,,,,LittleChange,LittleChange,StrongPos,,SVR,,D,CThruK,PartInhibit,,Average,CDEJ,N1GtLIGt_4,Instability,Average,MoreUnstable,D,Stifling,,Strong,,XNIL,XNIL,SVR,,CloseToDryAd,Dry,Steep,,DryMMoistL,DryLine,SigNegative,QStationary,SWQuad,,
Down,,,WeakUp,WeakUp,VeryWet,,Wet,VeryWet,Cloudy,PC,PC,,Weak,Strong,StrongWest,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,Increasing,SVR,Jul16_Aug10,H,CThruK,Stifling,MoreThanAve,MoreThanAve,H,N1GtLIGt_4,Stability,Average,MoreUnstable,HI,,Moderate,,,SVR,,SVR,Other,,Average,Steep,,Other,Other,NegToPos,Moving,NWQuad,Westerly,
Down,Neutral,Down,,,VeryWet,Neutral,Wet,VeryWet,Clear,,Clear,PC,Strong,Strong,StrongWest,Strong,Strong,Strong,Marked,IncCapDecIns,Increasing,Negative,Increasing,SIG,Jul16_Aug10,C,CThruK,PartInhibit,Average,MoreThanAve,,N1GtLIGt_4,Instability,Average,Average,ACEFK,,Unfavorable,,,XNIL,XNIL,SIG,,ModerateOrLe,Dry,ModerateOrLe,NoMajor,MoistMDryL,E_W_S,,,,Westerly,LongAnticyc
StrongUp,StronUp,Neutral,StrongUp,StrongUp,,Neutral,Wet,VeryWet,,PC,PC,Cloudy,Weak,Strong,Westerly,Weak,,,Marked,,Increasing,WeakPos,Increasing,SVR,Aug20_Sep15,B,AB,,,,,N1GtLIGt_4,,,MoreUnstable,B,PartInhibit,,Slight,B,SIG,,SVR,Other,Stable,Dry,Steep,NoMajor,DryMMoistL,,,Other,SWQuad,LVorOther,DenvCyclone
Down,Down,WeakUp,,Neutral,,Dry,Wet,VeryWet,PC,,Clear,Clear,Weak,Strong,StrongWest,Strong,Weak,,Marked,LittleChange,,Negative,Decreasing,SVR,Jul16_Aug10,,CThruK,PartInhibit,Average,Average,,N1GtLIGt_4,,,LessUnstable,,,Moderate,,K,XNIL,XNIL,SVR,LowNHighS,Steep,Average,Steep,,,MovingFtorOt,PosToNeg,QStationary,SWQuad,Westerly,WidespdDnsl
StrongUp,,,WeakUp,WeakUp,VeryWet,VeryWet,Wet,Wet,Clear,PC,Clear,Clear,Strong,,DCVZFavor,Strong,Weak,Weak,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,SIG,Jul16_Aug10,A,AB,Stifling,LessThanAve,,ABI,N1GtLIGt_4,Neutral,,MoreUnstable,ACEFK,PartInhibit,Strong,,A,SVR,SIG,SIG,LowSHighN,Stable,VeryMoist,,StrongFront,MoistMDryL,DenvCyclone,SigNegative,Other,,Westerly,
Down,Neutral,Down,Down,,,Neutral,Wet,,PC,Clear,PC,PC,Strong,Strong,,Weak,Strong,Weak,Marked,IncCapDecIns,,WeakPos,,,May15_Jun14,K,CThruK,,LessThanAve,,K,,Stability,Average,MoreUnstable,ACEFK,,Weak,Moderate,,,SIG,SIG,Other,Steep,Dry,ModerateOrLe,MarkedUpper,,Other,SigNegative,,,Westerly,WidespdDnsl
Down,Down,StrongUp,Down,,VeryWet,Neutral,Wet,Wet,,PC,Cloudy,PC,Weak,Weak,StrongWest,Strong,,Strong,,,Increasing,,LittleChange,,Aug20_Sep15,,CThruK,PartInhibit,,MoreThanAve,,N5GtLIGt_8,Stability,Average,Average,GJ,PartInhibit,Weak,,,XNIL,XNIL,SIG,LowAtStation,,,,NoMajor,,DryLine,LittleChange,QStationary,LV,LVorOther,
,Down,Down,Down,Down,VeryWet,Wet,VeryWet,VeryWet,PC,PC,PC,PC,Weak,,Other,,,,,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,May15_Jun14,,CThruK,,,,K,N1GtLIGt_4,,Average,LessUnstable,,Stifling,,,K,XNIL,XNIL,,LowNHighS,Steep,VeryMoist,Steep,StrongFront,DryMMoistL,DryLine,PosToNeg,Moving,AllElse,,WidespdDnsl
,StronUp,Neutral,WeakUp,WeakUp,Wet,Dry,,,PC,Cloudy,PC,Cloudy,,Weak,,,Weak,Weak,,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jul16_Aug10,E,CThruK,Stifling,,,CDEJ,N1GtLIGt_4,Stability,,LessUnstable,,,Moderate,,E,,SIG,SIG,LowEvrywhere,CloseToDryAd,Average,ModerateOrLe,NoMajor,Other,DryLine,LittleChange,,NWQuad,Westerly,
,WeakUp,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,Clear,Clear,Clear,,Strong,,Other,Weak,,Weak,Some,IncCapDecIns,Increasing,,LittleChange,SIG,May15_Jun14,G,CThruK,PartInhibit,LessThanAve,,,N1GtLIGt_4,Neutral,LessUnstable,,GJ,Stifling,Moderate,,G,XNIL,XNIL,SIG,LowNHighS,CloseToDryAd,Dry,CloseToDryAd,NoMajor,,E_W_S,LittleChange,,SWQuad,LVorOther,WidespdDnsl
WeakUp,,,WeakUp,WeakUp,Neutral,,,Neutral,,PC,Clear,Clear,,,DCVZFavor,,,,,DecCapIncIns,Decreasing,WeakPos,Decreasing,XNIL,Aug20_Sep15,K,CThruK,Stifling,,MoreThanAve,,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,,,Moderate,K,XNIL,XNIL,XNIL,HighEvrywher,Stable,Average,ModerateOrLe,OtherRapid,DryMMoistL,DryLine,SigPositive,Moving,,,WidespdDnsl
Down,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Dry,Neutral,Clear,,Cloudy,Cloudy,,,DCVZFavor,,,Weak,,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,J,CThruK,Stifling,MoreThanAve,,CDEJ,N5GtLIGt_8,Stability,Average,MoreUnstable,GJ,,Unfavorable,,J,XNIL,XNIL,,LowAtStation,,,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,
StrongUp,WeakUp,,,WeakUp,VeryWet,Wet,VeryWet,VeryWet,Clear,,,PC,Strong,Strong,DCVZFavor,Weak,,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SVR,Aug20_Sep15,,,,Average,,CDEJ,,Neutral,LessUnstable,LessUnstable,ACEFK,,Strong,Strong,C,,XNIL,,,CloseToDryAd,Dry,Steep,OtherRapid,Other,E_W_N,SigNegative,,,Westerly,LongAnticyc
StrongUp,Neutral,StrongUp,StrongUp,,Wet,Dry,Wet,VeryWet,Clear,,PC,Cloudy,,,Westerly,,Weak,Weak,,IncCapDecIns,Increasing,,,XNIL,May15_Jun14,G,,PartInhibit,LessThanAve,MoreThanAve,G,N1GtLIGt_4,Stability,Average,Average,GJ,Stifling,Strong,,G,SIG,SVR,SVR,LowAtStation,,Dry,CloseToDryAd,MarkedUpper,Other,Other,LittleChange,,AllElse,,LongAnticyc
,WeakUp,Neutral,,,,Dry,VeryWet,VeryWet,Clear,Cloudy,,Cloudy,Strong,,Westerly,Weak,,,Marked,IncCapDecIns,Increasing,Neutral,,SVR,Jul16_Aug10,I,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Instability,LessUnstable,LessUnstable,HI,,Weak,Slight,I,XNIL,XNIL,SVR,Other,CloseToDryAd,Dry,,NoMajor,Other,,NegToPos,Moving,AllElse,Westerly,E_NE
Down,,Neutral,Neutral,Neutral,Dry,,,Dry,PC,Cloudy,,PC,Weak,Strong,Other,,Weak,,,LittleChange,LittleChange,StrongPos,Increasing,SVR,May15_Jun14,H,CThruK,,,Average,H,,Instability,MoreUnstable,MoreUnstable,HI,PartInhibit,Moderate,,H,SIG,SIG,SVR,Other,Stable,Average,,MarkedUpper,Other,Other,NegToPos,,LV,LVorOther,LV
Down,Down,,Down,Down,Wet,Wet,Neutral,Neutral,PC,,PC,,Strong,Strong,StrongWest,Strong,Weak,Weak,,LittleChange,,,Increasing,,,A,AB,,,LessThanAve,ABI,N1GtLIGt_4,,Average,Average,ACEFK,,Weak,,A,SIG,SIG,SVR,LowEvrywhere,,,Steep,StrongFront,DryMMoistL,MovingFtorOt,PosToNeg,Other,,Westerly,DenvCyclone
Down,,Down,Down,Down,Dry,,Neutral,Dry,Clear,Clear,,Clear,Strong,,,,Weak,,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,Aug20_Sep15,G,CThruK,,LessThanAve,Average,,,Instability,Average,Average,,,Unfavorable,,,XNIL,XNIL,,,,Dry,CloseToDryAd,NoMajor,MoistMDryL,,,,NWQuad,Westerly,LongAnticyc
StrongUp,,WeakUp,StrongUp,,Neutral,Neutral,,Wet,,PC,PC,PC,Weak,Weak,Westerly,Weak,,Strong,,LittleChange,LittleChange,Negative,,SIG,Jun15_Jul1,D,CThruK,Stifling,,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,MoreUnstable,Average,D,PartInhibit,Weak,,D,,,,LowSHighN,CloseToDryAd,,CloseToDryAd,OtherRapid,MoistMDryL,DryLine,SigNegative,Moving,NWQuad,,SEQuad
Neutral,,,WeakUp,WeakUp,,Dry,Neutral,Wet,PC,PC,PC,PC,Strong,Strong,DCVZFavor,Weak,,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jun15_Jul1,,AB,PartInhibit,LessThanAve,,ABI,N5GtLIGt_8,Instability,MoreUnstable,,B,PartInhibit,,,B,SIG,SIG,SIG,HighEvrywher,ModerateOrLe,,Steep,,Other,DenvCyclone,PosToNeg,,NWQuad,Westerly,E_NE
Neutral,,,Down,Down,,Wet,Dry,Dry,PC,Clear,PC,PC,Strong,,Westerly,Strong,,Strong,,,Decreasing,Negative,Decreasing,,May15_Jun14,A,AB,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,,Moderate,Slight,A,XNIL,XNIL,SIG,Other,ModerateOrLe,Average,Steep,StrongFront,,,NegToPos,,SWQuad,Westerly,
StrongUp,StronUp,WeakUp,StrongUp,StrongUp,,Wet,,VeryWet,PC,Cloudy,Cloudy,Cloudy,Weak,Strong,Westerly,Strong,Weak,Strong,Some,LittleChange,LittleChange,,Increasing,SVR,,,,PartInhibit,MoreThanAve,MoreThanAve,ABI,,Stability,,MoreUnstable,,Stifling,Moderate,,I,SVR,SIG,SVR,LowMtsHighPl,,VeryMoist,CloseToDryAd,StrongFront,DryMMoistL,,,QStationary,SWQuad,Westerly,DenvCyclone
Down,Neutral,WeakUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,,Strong,Strong,Other,Strong,Weak,Strong,Some,LittleChange,LittleChange,WeakPos,,SIG,Aug11_Aug20,J,CThruK,,,MoreThanAve,,N1GtLIGt_4,,MoreUnstable,MoreUnstable,GJ,PartInhibit,Strong,,J,XNIL,XNIL,SIG,LowAtStation,Steep,,,,MoistMDryL,Other,LittleChange,Other,,LVorOther,LV
WeakUp,WeakUp,Neutral,Neutral,Neutral,,,Neutral,Neutral,,,Clear,,Strong,,,Weak,Strong,Weak,Marked,,LittleChange,WeakPos,Decreasing,,May15_Jun14,,CThruK,PartInhibit,,Average,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,,ACEFK,,Strong,Moderate,,SIG,SVR,SVR,,CloseToDryAd,Dry,ModerateOrLe,NoMajor,Other,,LittleChange,,LV,LVorOther,
Down,Neutral,WeakUp,Down,,,,,Neutral,,,PC,PC,,,Westerly,,,,,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,,MoreUnstable,GJ,Stifling,Moderate,Slight,J,XNIL,XNIL,,,ModerateOrLe,Average,Steep,,MoistMDryL,DryLine,,,LV,LVorOther,LV
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Dry,,,Dry,Clear,,Clear,PC,,,DCVZFavor,,,Weak,,LittleChange,LittleChange,WeakPos,Increasing,,Jun15_Jul1,C,CThruK,,LessThanAve,Average,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,,Strong,Strong,,SVR,SVR,SVR,,CloseToDryAd,,Steep,,Other,E_W_S,SigPositive,Other,AllElse,LVorOther,LV
Down,WeakUp,Down,Down,Down,Neutral,Dry,Dry,Dry,Clear,Clear,Clear,Clear,,,StrongWest,,,Weak,,,LittleChange,Neutral,,,Aug20_Sep15,B,AB,,Average,Average,ABI,,Instability,MoreUnstable,MoreUnstable,B,TotalInhibit,Moderate,Slight,,XNIL,XNIL,XNIL,HighEvrywher,,VeryMoist,Steep,NoMajor,Other,DenvCyclone,LittleChange,,AllElse,LVorOther,
WeakUp,StronUp,StrongUp,StrongUp,StrongUp,Dry,Dry,,Neutral,PC,PC,PC,PC,,Weak,DCVZFavor,Weak,,,Some,,Decreasing,Negative,Decreasing,,Aug20_Sep15,I,CThruK,PartInhibit,,Average,ABI,,Stability,,LessUnstable,HI,TotalInhibit,Moderate,Slight,I,XNIL,XNIL,XNIL,LowSHighN,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,MovingFtorOt,,QStationary,,LVorOther,LV
Down,StronUp,StrongUp,Down,Down,Wet,Neutral,Neutral,Neutral,,,Cloudy,,,,StrongWest,,,,,DecCapIncIns,Decreasing,StrongPos,Increasing,XNIL,Jul16_Aug10,H,CThruK,PartInhibit,LessThanAve,LessThanAve,H,N1GtLIGt_4,Stability,LessUnstable,Average,HI,Stifling,,,H,XNIL,XNIL,XNIL,HighEvrywher,,VeryMoist,,MarkedUpper,,MovingFtorOt,,,NWQuad,LVorOther,
