N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
StrongUp,WeakUp,WeakUp,WeakUp,WeakUp,Dry,Dry,Neutral,Neutral,PC,,Cloudy,Cloudy,Weak,Strong,StrongWest,,,,Some,IncCapDecIns,Increasing,Negative,Decreasing,SIG,,E,CThruK,PartInhibit,,,CDEJ,,Instability,MoreUnstable,Average,ACEFK,,Weak,Slight,E,XNIL,XNIL,SIG,HighEvrywher,Steep,Average,Steep,NoMajor,Other,DryLine,SigNegative,,SWQuad,Westerly,WidespdDnsl
WeakUp,StronUp,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,PC,PC,,PC,,Strong,Westerly,Strong,,,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,May15_Jun14,C,,,LessThanAve,LessThanAve,CDEJ,,Instability,Average,MoreUnstable,ACEFK,,Unfavorable,,C,,SVR,SVR,Other,Steep,,Steep,StrongFront,Other,E_W_S,LittleChange,Other,AllElse,Westerly,LongAnticyc
Neutral,,WeakUp,WeakUp,WeakUp,,Dry,Neutral,Neutral,PC,PC,Cloudy,Cloudy,,,Westerly,,,,,DecCapIncIns,Decreasing,StrongPos,Decreasing,XNIL,Jul2_Jul15,K,CThruK,PartInhibit,Average,LessThanAve,K,N1GtLIGt_4,Stability,Average,Average,ACEFK,,Weak,,K,XNIL,XNIL,XNIL,LowNHighS,Stable,Dry,Steep,,DryMMoistL,DenvCyclone,NegToPos,QStationary,,Westerly,WidespdDnsl
,Down,,Down,Down,Wet,VeryWet,VeryWet,Wet,Clear,PC,PC,PC,,Weak,StrongWest,,,Strong,,DecCapIncIns,Decreasing,StrongPos,Increasing,SIG,Aug11_Aug20,G,CThruK,PartInhibit,,,,N5GtLIGt_8,Neutral,Average,Average,GJ,PartInhibit,Moderate,Moderate,G,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Dry,,,,DryLine,NegToPos,,SWQuad,,LV
Down,Neutral,Neutral,,Down,,VeryWet,Neutral,Dry,,PC,,Clear,Strong,Strong,Westerly,Strong,Weak,,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Jun15_Jul1,E,,PartInhibit,Average,Average,,N1GtLIGt_4,Stability,,LessUnstable,ACEFK,,Moderate,,E,XNIL,XNIL,SIG,LowMtsHighPl,CloseToDryAd,Dry,ModerateOrLe,NoMajor,MoistMDryL,DryLine,NegToPos,,AllElse,Westerly,LV
StrongUp,,Neutral,WeakUp,WeakUp,Dry,Wet,Neutral,Dry,,Clear,Clear,Clear,,Weak,,Weak,Weak,Strong,,IncCapDecIns,Increasing,,Increasing,XNIL,,,,PartInhibit,Average,MoreThanAve,,LILt_8,Stability,MoreUnstable,MoreUnstable,,PartInhibit,,,F,XNIL,XNIL,XNIL,HighEvrywher,Steep,,ModerateOrLe,NoMajor,Other,Other,SigPositive,,AllElse,LVorOther,LV
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,VeryWet,Wet,VeryWet,VeryWet,PC,,Clear,Clear,Weak,Strong,DCVZFavor,Strong,,Strong,,DecCapIncIns,Decreasing,WeakPos,Increasing,SVR,Aug11_Aug20,,CThruK,,LessThanAve,LessThanAve,CDEJ,,,LessUnstable,,ACEFK,,Strong,Strong,,SVR,SVR,SVR,LowAtStation,CloseToDryAd,Average,,OtherRapid,MoistMDryL,E_W_N,,Other,NWQuad,Westerly,LongAnticyc
Neutral,Neutral,Down,Neutral,,Dry,Wet,Neutral,,Cloudy,,Cloudy,PC,Strong,,DCVZFavor,Weak,,Weak,Marked,IncCapDecIns,Increasing,Negative,LittleChange,SIG,Jun15_Jul1,E,CThruK,,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,Average,ACEFK,,Moderate,,E,XNIL,XNIL,SIG,HighEvrywher,,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,,Moving,SWQuad,LVorOther,LV
Down,Down,Neutral,Down,Down,Dry,Wet,VeryWet,Wet,PC,Cloudy,,PC,Strong,Strong,StrongWest,Strong,,Weak,Some,IncCapDecIns,Increasing,,LittleChange,SVR,May15_Jun14,I,CThruK,,LessThanAve,MoreThanAve,ABI,N5GtLIGt_8,Instability,MoreUnstable,,HI,PartInhibit,Strong,Slight,I,XNIL,XNIL,,,Steep,,Steep,NoMajor,,E_W_S,PosToNeg,,,LVorOther,
Down,StronUp,Neutral,Neutral,Neutral,Neutral,VeryWet,Neutral,,,PC,Clear,Clear,,,StrongWest,,,Weak,,IncCapDecIns,Increasing,Negative,,XNIL,Jul2_Jul15,J,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,GJ,Stifling,Unfavorable,,J,SVR,,SVR,,Steep,,Steep,NoMajor,,DenvCyclone,LittleChange,Moving,,,LV
Neutral,Neutral,,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Clear,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,,Weak,,,LittleChange,Neutral,LittleChange,SIG,Aug20_Sep15,,,PartInhibit,Average,Average,G,N5GtLIGt_8,Stability,Average,MoreUnstable,GJ,PartInhibit,Unfavorable,,G,XNIL,XNIL,SIG,,CloseToDryAd,Dry,,MarkedUpper,MoistMDryL,Other,LittleChange,QStationary,NWQuad,Westerly,WidespdDnsl
,WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Neutral,PC,Clear,Clear,Clear,,,Westerly,,,,,LittleChange,,StrongPos,Increasing,XNIL,Aug20_Sep15,B,AB,,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,B,Stifling,Moderate,,B,SIG,SIG,SIG,,Steep,VeryMoist,Steep,StrongFront,DryMMoistL,,PosToNeg,Other,LV,LVorOther,DenvCyclone
Down,Neutral,Down,,Down,Wet,Wet,Wet,Neutral,Clear,PC,Clear,,Strong,Strong,StrongWest,Strong,,Strong,Marked,IncCapDecIns,Increasing,Negative,LittleChange,SVR,,C,CThruK,Stifling,,MoreThanAve,CDEJ,,,LessUnstable,LessUnstable,ACEFK,,,Strong,C,SIG,SIG,SVR,LowEvrywhere,,Dry,Steep,MarkedUpper,DryMMoistL,,SigNegative,Other,NWQuad,Westerly,LongAnticyc
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,PC,Clear,Clear,Clear,Strong,Strong,,Weak,Weak,,,IncCapDecIns,Increasing,Negative,,SIG,Aug20_Sep15,E,CThruK,PartInhibit,LessThanAve,MoreThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,ACEFK,,,,E,XNIL,,,LowEvrywhere,Steep,Average,,NoMajor,MoistMDryL,DryLine,SigPositive,,AllElse,LVorOther,LV
StrongUp,,StrongUp,StrongUp,StrongUp,VeryWet,VeryWet,VeryWet,VeryWet,Clear,Clear,Clear,Clear,Weak,Weak,DCVZFavor,Weak,Strong,Strong,Some,,Decreasing,WeakPos,LittleChange,,Jun15_Jul1,J,CThruK,,,,CDEJ,,Stability,Average,Average,GJ,,Unfavorable,,J,SIG,,SIG,LowNHighS,Steep,Average,,StrongFront,DryMMoistL,DryLine,LittleChange,,,,LV
Neutral,Down,WeakUp,Neutral,Neutral,Dry,Wet,Dry,Dry,PC,Cloudy,,Clear,,,,,Weak,Strong,,,Decreasing,Neutral,LittleChange,,Jun15_Jul1,,CThruK,PartInhibit,,LessThanAve,CDEJ,N1GtLIGt_4,Stability,Average,Average,GJ,PartInhibit,Weak,,J,,XNIL,,,ModerateOrLe,Average,CloseToDryAd,NoMajor,DryMMoistL,DryLine,LittleChange,,LV,,
WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,,Neutral,Neutral,PC,PC,PC,PC,Weak,Strong,Other,Weak,Weak,Weak,,LittleChange,LittleChange,Neutral,LittleChange,SIG,Aug20_Sep15,J,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Instability,MoreUnstable,MoreUnstable,GJ,,Weak,Slight,J,XNIL,,,LowMtsHighPl,Stable,Average,CloseToDryAd,NoMajor,Other,DryLine,LittleChange,,LV,LVorOther,LV
Neutral,Neutral,StrongUp,WeakUp,WeakUp,Wet,Wet,Wet,Neutral,Clear,Clear,Clear,,Weak,Strong,StrongWest,Strong,Weak,Weak,Marked,,LittleChange,Negative,LittleChange,SIG,Jun15_Jul1,B,AB,PartInhibit,LessThanAve,Average,ABI,N5GtLIGt_8,Neutral,Average,MoreUnstable,B,PartInhibit,Weak,Slight,B,SVR,SVR,SVR,LowNHighS,ModerateOrLe,Dry,Steep,NoMajor,,DenvCyclone,NegToPos,Other,AllElse,LVorOther,LongAnticyc
StrongUp,Neutral,,WeakUp,WeakUp,VeryWet,Neutral,VeryWet,VeryWet,Clear,Clear,Clear,Clear,,Weak,,,Strong,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,May15_Jun14,H,CThruK,Stifling,Average,MoreThanAve,H,,Instability,Average,MoreUnstable,HI,TotalInhibit,,,,SIG,SIG,SIG,LowMtsHighPl,Stable,,ModerateOrLe,MarkedUpper,DryMMoistL,E_W_N,SigNegative,,,LVorOther,E_NE
Neutral,WeakUp,Down,Neutral,Neutral,,Wet,Neutral,,PC,Clear,PC,PC,Weak,,,,,,,IncCapDecIns,Increasing,Neutral,LittleChange,,,K,,Stifling,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,ACEFK,,Weak,Strong,K,XNIL,SIG,SIG,Other,ModerateOrLe,Dry,,StrongFront,Other,E_W_N,PosToNeg,Moving,AllElse,Westerly,
,StronUp,Down,WeakUp,WeakUp,Dry,Dry,Dry,Dry,Clear,PC,PC,PC,,,StrongWest,,,Weak,,DecCapIncIns,Decreasing,WeakPos,Increasing,XNIL,Jul2_Jul15,,CThruK,Stifling,MoreThanAve,,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,HI,,Unfavorable,,I,,SVR,SVR,LowSHighN,ModerateOrLe,Dry,CloseToDryAd,NoMajor,Other,E_W_S,LittleChange,QStationary,LV,Westerly,DenvCyclone
Down,Neutral,Neutral,Down,Down,Neutral,Neutral,Neutral,Dry,Clear,,,Clear,Strong,Strong,StrongWest,Strong,,,Marked,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Aug20_Sep15,C,CThruK,,LessThanAve,,CDEJ,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,,,Moderate,Strong,C,SIG,SVR,,,,Dry,ModerateOrLe,OtherRapid,Other,E_W_N,SigPositive,QStationary,NWQuad,Westerly,WidespdDnsl
Neutral,WeakUp,Down,Down,Down,,Dry,Dry,,PC,Cloudy,,PC,Strong,Strong,DCVZFavor,Strong,,Weak,,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,Jul2_Jul15,H,CThruK,Stifling,,MoreThanAve,H,N1GtLIGt_4,Stability,MoreUnstable,,HI,Stifling,Moderate,Slight,H,XNIL,XNIL,SVR,,,Average,CloseToDryAd,MarkedUpper,,,SigPositive,QStationary,LV,LVorOther,SEQuad
WeakUp,Down,StrongUp,,WeakUp,Dry,Dry,,Neutral,PC,PC,,PC,,Weak,StrongWest,Strong,Weak,Strong,Some,,,Neutral,LittleChange,XNIL,Aug20_Sep15,B,AB,,,MoreThanAve,,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,B,,Strong,Moderate,B,,XNIL,XNIL,,Steep,VeryMoist,CloseToDryAd,NoMajor,,,PosToNeg,Other,,LVorOther,DenvCyclone
WeakUp,Down,StrongUp,Down,Down,VeryWet,Wet,VeryWet,VeryWet,,PC,PC,PC,Weak,Weak,DCVZFavor,,,,Some,IncCapDecIns,Increasing,,LittleChange,SIG,Aug11_Aug20,K,,PartInhibit,Average,MoreThanAve,,N1GtLIGt_4,Stability,Average,Average,ACEFK,PartInhibit,Moderate,,K,XNIL,XNIL,SIG,,Stable,Dry,Steep,StrongFront,DryMMoistL,MovingFtorOt,,,SWQuad,Westerly,DenvCyclone
,StronUp,Down,Down,Down,Dry,,Wet,Wet,PC,PC,PC,Clear,Strong,Strong,Westerly,Strong,Weak,Weak,Some,IncCapDecIns,,StrongPos,Increasing,SIG,May15_Jun14,E,CThruK,,LessThanAve,,CDEJ,LILt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,,Unfavorable,Slight,E,XNIL,XNIL,SIG,LowSHighN,ModerateOrLe,Dry,,NoMajor,,DenvCyclone,PosToNeg,Other,AllElse,Westerly,WidespdDnsl
Neutral,,WeakUp,Neutral,Neutral,,Neutral,Neutral,Neutral,,,PC,,Weak,Weak,StrongWest,,,Weak,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Jul16_Aug10,J,CThruK,,LessThanAve,,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,GJ,,Moderate,,J,SIG,SIG,SIG,LowMtsHighPl,ModerateOrLe,Dry,CloseToDryAd,NoMajor,DryMMoistL,,LittleChange,Other,LV,LVorOther,
StrongUp,Down,Neutral,Down,Down,Wet,Wet,Neutral,Neutral,,Clear,Clear,Clear,,,Westerly,,,,,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,Jul2_Jul15,B,,PartInhibit,,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,Average,B,PartInhibit,Moderate,Moderate,B,SVR,SVR,SVR,HighEvrywher,Stable,VeryMoist,Steep,,Other,DenvCyclone,NegToPos,QStationary,AllElse,Westerly,DenvCyclone
,Down,,Down,,Neutral,Dry,Dry,Dry,Clear,PC,PC,Clear,Weak,Strong,Other,,Weak,Weak,,,LittleChange,Negative,Decreasing,SIG,Jul16_Aug10,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,Average,LessUnstable,B,,Unfavorable,Slight,B,XNIL,XNIL,SIG,HighEvrywher,CloseToDryAd,Average,Steep,MarkedUpper,DryMMoistL,DenvCyclone,PosToNeg,Other,NWQuad,LVorOther,
StrongUp,StronUp,,Neutral,Neutral,Dry,Dry,VeryWet,Wet,PC,PC,,Cloudy,Strong,Strong,,,Strong,Strong,Some,,,,Increasing,,Aug20_Sep15,F,CThruK,PartInhibit,MoreThanAve,MoreThanAve,F,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Unfavorable,,,XNIL,XNIL,SVR,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,StrongFront,Other,DenvCyclone,LittleChange,,LV,LVorOther,E_NE
Down,StronUp,Neutral,,Down,,Wet,Wet,,PC,Clear,Clear,Clear,Weak,,StrongWest,,Strong,Strong,Marked,LittleChange,LittleChange,,LittleChange,SVR,Jul16_Aug10,B,AB,PartInhibit,Average,Average,ABI,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,B,Stifling,Weak,Slight,B,,,SVR,LowMtsHighPl,ModerateOrLe,Average,ModerateOrLe,NoMajor,Other,DenvCyclone,LittleChange,,LV,LVorOther,DenvCyclone
Down,Neutral,Down,Down,Down,Neutral,Wet,Wet,Dry,PC,Cloudy,PC,PC,Weak,Strong,DCVZFavor,Weak,Strong,Strong,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Jul16_Aug10,E,CThruK,,LessThanAve,LessThanAve,,,Instability,MoreUnstable,,ACEFK,PartInhibit,Moderate,Strong,,XNIL,XNIL,,HighEvrywher,,,ModerateOrLe,NoMajor,MoistMDryL,Other,LittleChange,,SWQuad,Westerly,LV
Down,Neutral,Down,,Down,Dry,VeryWet,VeryWet,Wet,PC,Clear,Clear,Clear,Strong,Strong,Other,,Weak,,Marked,LittleChange,LittleChange,Negative,LittleChange,SVR,Jul16_Aug10,D,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,D,,Unfavorable,,D,XNIL,XNIL,SVR,LowSHighN,CloseToDryAd,Average,Steep,OtherRapid,DryMMoistL,DryLine,NegToPos,Moving,NWQuad,Westerly,WidespdDnsl
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Wet,Neutral,,Wet,PC,Clear,Clear,PC,Strong,Strong,DCVZFavor,Strong,,Weak,Marked,,Decreasing,WeakPos,LittleChange,SIG,Jul16_Aug10,,,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Instability,Average,Average,D,,,Moderate,,SVR,SVR,SVR,LowSHighN,CloseToDryAd,,,MarkedUpper,DryMMoistL,DryLine,SigNegative,Other,AllElse,Westerly,
StrongUp,Neutral,Neutral,StrongUp,,Neutral,Wet,Neutral,Wet,PC,PC,PC,Cloudy,Weak,Strong,,Weak,,,Marked,IncCapDecIns,Increasing,Negative,LittleChange,SVR,,A,AB,PartInhibit,LessThanAve,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,,TotalInhibit,Weak,,A,SIG,SIG,SVR,Other,,,ModerateOrLe,,Other,DenvCyclone,SigNegative,Other,SWQuad,Westerly,DenvCyclone
Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Dry,Dry,Dry,,PC,PC,PC,Strong,Strong,Other,Weak,,Weak,Some,LittleChange,LittleChange,Neutral,Increasing,SVR,Jun15_Jul1,,CThruK,PartInhibit,Average,,K,N1GtLIGt_4,Neutral,Average,,,Stifling,Unfavorable,Slight,K,XNIL,XNIL,SVR,LowNHighS,Stable,Average,ModerateOrLe,StrongFront,Other,MovingFtorOt,SigPositive,,NWQuad,LVorOther,LongAnticyc
Neutral,Down,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Dry,PC,Clear,PC,PC,,,Westerly,,Strong,Weak,,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Aug11_Aug20,H,CThruK,PartInhibit,Average,Average,,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,,Moderate,,H,XNIL,XNIL,XNIL,,Stable,VeryMoist,,NoMajor,DryMMoistL,,NegToPos,Other,SWQuad,LVorOther,E_NE
Neutral,Down,Neutral,Neutral,Neutral,Neutral,,Dry,Neutral,PC,,PC,,Strong,Strong,StrongWest,Weak,Weak,Weak,Marked,,Increasing,StrongPos,Increasing,,May15_Jun14,B,,Stifling,Average,MoreThanAve,ABI,N5GtLIGt_8,,Average,Average,B,,Weak,Slight,B,SIG,SIG,SIG,LowMtsHighPl,,VeryMoist,Steep,NoMajor,Other,DenvCyclone,,,,LVorOther,DenvCyclone
WeakUp,Neutral,StrongUp,StrongUp,StrongUp,,Neutral,Neutral,Wet,PC,PC,Cloudy,Cloudy,Weak,Weak,DCVZFavor,Strong,,Weak,Some,IncCapDecIns,Increasing,Negative,LittleChange,,May15_Jun14,A,AB,TotalInhibit,,Average,ABI,N1GtLIGt_4,,Average,Average,,PartInhibit,Weak,,,SVR,SVR,SVR,LowAtStation,Stable,VeryMoist,ModerateOrLe,MarkedUpper,DryMMoistL,DenvCyclone,NegToPos,Other,SWQuad,Westerly,LV
,StronUp,Neutral,WeakUp,WeakUp,Neutral,Wet,,Neutral,Clear,,Clear,Clear,Strong,Strong,Westerly,Strong,Weak,Weak,Some,IncCapDecIns,,Neutral,LittleChange,SVR,,E,CThruK,PartInhibit,Average,Average,,N1GtLIGt_4,,MoreUnstable,,ACEFK,,,Strong,E,XNIL,XNIL,SVR,,,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,LittleChange,,,LVorOther,DenvCyclone
Down,WeakUp,,Down,Down,VeryWet,Dry,Dry,Dry,,PC,PC,Clear,Strong,,Westerly,Strong,,,Some,IncCapDecIns,Increasing,Negative,Decreasing,SIG,,C,,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Weak,,C,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Average,Steep,OtherRapid,Other,,SigNegative,QStationary,AllElse,Westerly,LongAnticyc
Down,Down,Neutral,Down,Down,Wet,Dry,,Dry,PC,PC,PC,Clear,,Weak,DCVZFavor,Weak,,,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Aug20_Sep15,B,AB,,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,,Moderate,,B,XNIL,XNIL,SIG,,Steep,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,,LittleChange,Other,,LVorOther,DenvCyclone
StrongUp,Neutral,WeakUp,WeakUp,WeakUp,VeryWet,Neutral,,Wet,Clear,Clear,Clear,PC,,,StrongWest,,Weak,,,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,Jul16_Aug10,I,CThruK,PartInhibit,Average,LessThanAve,ABI,N5GtLIGt_8,,,MoreUnstable,HI,,,,I,XNIL,XNIL,XNIL,LowSHighN,Steep,Dry,Steep,NoMajor,DryMMoistL,E_W_S,NegToPos,QStationary,AllElse,LVorOther,DenvCyclone
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Dry,Neutral,Dry,Neutral,Clear,Clear,Clear,PC,Strong,Strong,StrongWest,,,Weak,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,Jul16_Aug10,B,,,LessThanAve,MoreThanAve,ABI,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,B,,Weak,Moderate,B,SVR,SVR,SVR,LowNHighS,Steep,VeryMoist,Steep,NoMajor,DryMMoistL,E_W_N,PosToNeg,Other,,Westerly,DenvCyclone
Neutral,Down,WeakUp,Down,Down,Neutral,Wet,Neutral,Neutral,PC,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,,Weak,Some,IncCapDecIns,,Neutral,LittleChange,SIG,Aug20_Sep15,I,CThruK,,,MoreThanAve,ABI,,Instability,MoreUnstable,MoreUnstable,HI,,,Moderate,I,SIG,SIG,SIG,LowSHighN,,Average,ModerateOrLe,StrongFront,Other,E_W_S,LittleChange,QStationary,LV,Westerly,LV
Down,Neutral,Down,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,PC,Clear,Clear,,,,Other,,Weak,,,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,G,CThruK,TotalInhibit,,MoreThanAve,G,N1GtLIGt_4,Stability,Average,Average,GJ,,Moderate,Moderate,,XNIL,XNIL,XNIL,LowEvrywhere,CloseToDryAd,Dry,,NoMajor,MoistMDryL,DryLine,LittleChange,,NWQuad,LVorOther,LongAnticyc
Down,Neutral,Neutral,,Neutral,Dry,Wet,VeryWet,VeryWet,,Clear,Clear,Clear,Weak,Strong,Westerly,Strong,,Weak,Some,,LittleChange,Neutral,Increasing,SVR,,A,AB,PartInhibit,LessThanAve,LessThanAve,,N5GtLIGt_8,,Average,Average,ACEFK,,Moderate,Slight,A,,,SVR,LowMtsHighPl,Steep,Average,Steep,MarkedUpper,,,PosToNeg,Other,SWQuad,Westerly,DenvCyclone
,StronUp,StrongUp,StrongUp,StrongUp,,,VeryWet,,PC,Clear,Clear,PC,,Weak,DCVZFavor,,,,Some,LittleChange,LittleChange,,,XNIL,May15_Jun14,B,AB,PartInhibit,,LessThanAve,ABI,,,Average,LessUnstable,B,Stifling,Weak,,B,SVR,SVR,,LowSHighN,Steep,Average,Steep,NoMajor,Other,DenvCyclone,NegToPos,,NWQuad,LVorOther,
Down,StronUp,WeakUp,Neutral,Neutral,Dry,Dry,Wet,Wet,PC,Clear,Clear,Clear,,Strong,Westerly,Strong,,Strong,Marked,IncCapDecIns,Increasing,Negative,,,Jun15_Jul1,,CThruK,PartInhibit,,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,LessUnstable,ACEFK,PartInhibit,Unfavorable,,E,SIG,XNIL,SIG,LowSHighN,Steep,Average,,OtherRapid,MoistMDryL,,,,LV,LVorOther,DenvCyclone
WeakUp,StronUp,WeakUp,StrongUp,StrongUp,Wet,VeryWet,VeryWet,VeryWet,PC,Cloudy,PC,Cloudy,,,Other,,Weak,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,May15_Jun14,H,CThruK,,MoreThanAve,MoreThanAve,,N1GtLIGt_4,,Average,Average,HI,Stifling,Moderate,,H,XNIL,XNIL,XNIL,LowMtsHighPl,Stable,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,E_W_S,,,NWQuad,,E_NE
Neutral,Down,StrongUp,WeakUp,WeakUp,Neutral,Dry,Dry,Neutral,Clear,Cloudy,PC,Cloudy,Strong,,Other,,Weak,,,IncCapDecIns,Increasing,,,SIG,May15_Jun14,,CThruK,Stifling,Average,Average,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,,Stifling,Weak,,C,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Average,Steep,MarkedUpper,,E_W_N,,Other,NWQuad,,LongAnticyc
Down,Down,Down,,Down,Dry,Neutral,VeryWet,Wet,Clear,PC,,PC,,Strong,StrongWest,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,WeakPos,LittleChange,SVR,Jun15_Jul1,B,AB,Stifling,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Instability,Average,MoreUnstable,B,PartInhibit,Moderate,,B,SVR,SVR,SVR,LowSHighN,,VeryMoist,,NoMajor,DryMMoistL,DryLine,LittleChange,QStationary,AllElse,LVorOther,DenvCyclone
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Clear,,Clear,Clear,Weak,Strong,StrongWest,Strong,,Weak,Marked,,LittleChange,StrongPos,Increasing,,,C,CThruK,,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Moderate,C,SVR,SVR,SVR,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,OtherRapid,Other,E_W_N,,,NWQuad,,LongAnticyc
Neutral,Neutral,WeakUp,WeakUp,WeakUp,Neutral,Neutral,Dry,Neutral,PC,,PC,PC,,,Westerly,,Weak,,,IncCapDecIns,Increasing,,Increasing,XNIL,,C,CThruK,Stifling,Average,MoreThanAve,,LIGt0,Stability,LessUnstable,Average,,PartInhibit,Strong,Strong,C,SIG,SIG,,LowEvrywhere,Steep,Average,CloseToDryAd,MarkedUpper,DryMMoistL,E_W_S,SigPositive,Other,AllElse,Westerly,LongAnticyc
,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,PC,PC,PC,,,Westerly,Strong,,Weak,Some,IncCapDecIns,Increasing,WeakPos,,SIG,,E,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,,E,,XNIL,SIG,LowAtStation,Stable,Dry,ModerateOrLe,NoMajor,Other,,SigNegative,,SWQuad,Westerly,LV
