N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
,,Neutral,Neutral,Neutral,Dry,VeryWet,Wet,Neutral,PC,PC,,,,Strong,Other,Weak,Weak,,,DecCapIncIns,,,LittleChange,XNIL,Aug20_Sep15,C,CThruK,PartInhibit,Average,,CDEJ,N5GtLIGt_8,,,,ACEFK,PartInhibit,,,C,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Average,CloseToDryAd,,MoistMDryL,E_W_S,SigPositive,Other,NWQuad,,LongAnticyc
Neutral,Neutral,Neutral,,Neutral,Wet,Dry,Wet,,PC,PC,,Cloudy,,,StrongWest,,Weak,Weak,,LittleChange,LittleChange,Neutral,Increasing,,May15_Jun14,B,AB,TotalInhibit,,MoreThanAve,,,,MoreUnstable,,B,Stifling,Moderate,Slight,B,,,XNIL,LowNHighS,Steep,,Steep,,,DenvCyclone,PosToNeg,,AllElse,Westerly,DenvCyclone
Neutral,,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,,PC,,PC,,Weak,Weak,Westerly,,Strong,Strong,,LittleChange,LittleChange,Negative,Decreasing,SIG,,H,CThruK,PartInhibit,MoreThanAve,MoreThanAve,H,N1GtLIGt_4,Neutral,MoreUnstable,,,Stifling,Moderate,Slight,,,XNIL,,LowMtsHighPl,,,Steep,MarkedUpper,DryMMoistL,E_W_S,NegToPos,,,LVorOther,E_NE
Down,Down,Neutral,Neutral,Neutral,Neutral,,Neutral,,PC,,Clear,Clear,,,Other,,,Weak,Some,DecCapIncIns,,,LittleChange,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,Average,,CDEJ,LIGt0,Instability,MoreUnstable,,GJ,TotalInhibit,,,J,XNIL,XNIL,,LowSHighN,Stable,Dry,Steep,,,E_W_S,NegToPos,,LV,LVorOther,LV
WeakUp,Down,Down,Down,Down,Dry,,Wet,Wet,Clear,Cloudy,PC,Clear,Weak,Strong,Westerly,,Weak,,Some,,LittleChange,Negative,Increasing,SVR,May15_Jun14,B,,TotalInhibit,MoreThanAve,MoreThanAve,,N5GtLIGt_8,,Average,Average,,PartInhibit,Strong,Strong,B,SVR,SIG,SVR,,,VeryMoist,Steep,,,DenvCyclone,PosToNeg,QStationary,,LVorOther,
,,Neutral,WeakUp,WeakUp,Neutral,Neutral,,Wet,,PC,PC,,Weak,Strong,DCVZFavor,Strong,,Strong,Marked,LittleChange,LittleChange,Neutral,,SVR,Jul16_Aug10,G,CThruK,Stifling,MoreThanAve,MoreThanAve,,N5GtLIGt_8,Stability,Average,LessUnstable,GJ,,Moderate,,G,XNIL,,SVR,LowEvrywhere,,,CloseToDryAd,,,Other,LittleChange,,SWQuad,,SEQuad
,Neutral,,Neutral,,,,Wet,Neutral,PC,Clear,PC,PC,,,Westerly,,,,Marked,DecCapIncIns,Decreasing,Neutral,,SIG,May15_Jun14,,,PartInhibit,LessThanAve,,CDEJ,N1GtLIGt_4,,Average,LessUnstable,ACEFK,PartInhibit,Weak,Slight,E,XNIL,XNIL,SIG,LowAtStation,ModerateOrLe,,ModerateOrLe,NoMajor,,,LittleChange,,,LVorOther,LongAnticyc
Neutral,StronUp,StrongUp,,StrongUp,,Neutral,,VeryWet,Cloudy,PC,Cloudy,,Weak,Strong,StrongWest,Strong,,Weak,Some,,,WeakPos,Decreasing,SVR,Aug20_Sep15,,CThruK,PartInhibit,Average,LessThanAve,CDEJ,,Stability,,LessUnstable,ACEFK,,Weak,,,XNIL,,,Other,Steep,Average,Steep,,,E_W_N,SigPositive,,NWQuad,Westerly,LongAnticyc
StrongUp,StronUp,,StrongUp,,,Neutral,Dry,Neutral,,PC,PC,PC,,Weak,,,,Weak,Some,,LittleChange,WeakPos,Increasing,SIG,,,CThruK,PartInhibit,,Average,,N1GtLIGt_4,Neutral,LessUnstable,,ACEFK,,Unfavorable,,K,XNIL,XNIL,SIG,LowAtStation,Stable,Average,CloseToDryAd,StrongFront,DryMMoistL,,,Moving,,Westerly,
WeakUp,Neutral,Down,Neutral,Neutral,Neutral,,Neutral,Neutral,Clear,,,,Weak,Strong,DCVZFavor,Strong,,Weak,Marked,IncCapDecIns,Increasing,,,,,K,CThruK,PartInhibit,Average,Average,,N5GtLIGt_8,Neutral,Average,MoreUnstable,ACEFK,TotalInhibit,Moderate,,K,XNIL,XNIL,SIG,,CloseToDryAd,VeryMoist,,,Other,MovingFtorOt,,QStationary,AllElse,LVorOther,
StrongUp,Neutral,StrongUp,StrongUp,,,Neutral,Neutral,VeryWet,,Clear,Clear,,Strong,Strong,Other,,,,,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Jul16_Aug10,D,CThruK,PartInhibit,Average,MoreThanAve,,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,D,PartInhibit,,Moderate,,XNIL,SIG,SIG,LowEvrywhere,,Dry,Steep,OtherRapid,Other,MovingFtorOt,LittleChange,QStationary,SWQuad,,
Neutral,Neutral,Neutral,,Neutral,Neutral,VeryWet,VeryWet,Wet,PC,,,PC,,Strong,Other,,Weak,,Some,,LittleChange,,Increasing,SIG,Jun15_Jul1,,CThruK,PartInhibit,Average,,CDEJ,N1GtLIGt_4,Neutral,,MoreUnstable,,,,,J,XNIL,,SIG,LowSHighN,Steep,Average,CloseToDryAd,NoMajor,MoistMDryL,DryLine,LittleChange,,,LVorOther,LV
WeakUp,Neutral,Down,Neutral,Neutral,Dry,Neutral,,Neutral,,PC,Cloudy,Cloudy,,,StrongWest,,,,,DecCapIncIns,Decreasing,WeakPos,LittleChange,XNIL,Jun15_Jul1,,CThruK,,Average,Average,G,LIGt0,,LessUnstable,,,PartInhibit,,Moderate,G,SIG,SIG,,LowAtStation,CloseToDryAd,,CloseToDryAd,NoMajor,MoistMDryL,E_W_N,SigPositive,,,LVorOther,LV
WeakUp,Neutral,WeakUp,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,Clear,PC,PC,Clear,Strong,Strong,DCVZFavor,Weak,Strong,,Some,LittleChange,LittleChange,Neutral,Increasing,SIG,,D,CThruK,PartInhibit,Average,,,N5GtLIGt_8,Neutral,Average,MoreUnstable,D,PartInhibit,Weak,,D,SVR,,SVR,,CloseToDryAd,Dry,Steep,StrongFront,MoistMDryL,Other,SigNegative,QStationary,NWQuad,LVorOther,LongAnticyc
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Dry,Neutral,,VeryWet,PC,,PC,Cloudy,,Strong,Other,,Weak,Weak,,,Increasing,WeakPos,Increasing,,May15_Jun14,D,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,,Neutral,MoreUnstable,MoreUnstable,,,Weak,,D,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Average,CloseToDryAd,OtherRapid,,,SigNegative,,,,LongAnticyc
Neutral,,Neutral,Neutral,Neutral,VeryWet,Wet,,VeryWet,PC,Cloudy,Cloudy,PC,,,Westerly,Weak,Weak,Weak,,,Increasing,,Increasing,,Jun15_Jul1,G,CThruK,Stifling,,,G,N5GtLIGt_8,Stability,MoreUnstable,,GJ,,Strong,Strong,,SIG,SIG,SIG,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,,MoistMDryL,,LittleChange,,NWQuad,Westerly,
Down,Down,Down,,Down,VeryWet,,Wet,Wet,Clear,PC,Clear,Clear,Weak,Strong,,Strong,Weak,,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Aug20_Sep15,,CThruK,,Average,Average,K,,Stability,MoreUnstable,MoreUnstable,,PartInhibit,,Slight,K,XNIL,XNIL,SIG,LowNHighS,,Dry,Steep,StrongFront,Other,,,,AllElse,,WidespdDnsl
Down,Neutral,,,Down,,,Neutral,Dry,PC,PC,PC,PC,,,DCVZFavor,,,Weak,,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Aug11_Aug20,G,,Stifling,Average,Average,,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,,,Moderate,,G,,XNIL,XNIL,Other,,Dry,CloseToDryAd,NoMajor,,,NegToPos,,AllElse,Westerly,WidespdDnsl
Down,Down,Neutral,,Neutral,Dry,Dry,,Neutral,PC,Cloudy,PC,PC,,Strong,Other,,,,,LittleChange,LittleChange,StrongPos,Increasing,,Aug20_Sep15,,CThruK,,Average,,CDEJ,N1GtLIGt_4,Instability,Average,MoreUnstable,D,Stifling,Strong,Strong,D,XNIL,XNIL,SVR,LowEvrywhere,,Dry,Steep,MarkedUpper,,DryLine,,QStationary,SWQuad,LVorOther,DenvCyclone
Down,StronUp,Neutral,,WeakUp,VeryWet,,Wet,,,PC,PC,,Weak,Strong,StrongWest,Strong,Weak,Strong,Marked,IncCapDecIns,,Neutral,Increasing,,,,CThruK,Stifling,,MoreThanAve,H,N1GtLIGt_4,,Average,,HI,,,Moderate,,SVR,XNIL,SVR,Other,Stable,Average,,NoMajor,Other,Other,NegToPos,Moving,NWQuad,Westerly,E_NE
Down,Neutral,Down,Down,Down,VeryWet,Neutral,,VeryWet,,Clear,Clear,PC,,,StrongWest,Strong,,Strong,Marked,IncCapDecIns,Increasing,Negative,Increasing,SIG,,C,,PartInhibit,,MoreThanAve,,N1GtLIGt_4,Instability,Average,Average,,,Unfavorable,,,XNIL,XNIL,,LowEvrywhere,ModerateOrLe,Dry,ModerateOrLe,NoMajor,MoistMDryL,E_W_S,NegToPos,Other,NWQuad,Westerly,LongAnticyc
,StronUp,,,,Dry,,Wet,VeryWet,,,PC,,Weak,,Westerly,Weak,,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,,Aug20_Sep15,B,AB,PartInhibit,LessThanAve,MoreThanAve,ABI,,Stability,MoreUnstable,MoreUnstable,B,PartInhibit,Weak,Slight,B,,SIG,,Other,Stable,Dry,Steep,NoMajor,,MovingFtorOt,SigPositive,Other,SWQuad,LVorOther,DenvCyclone
Down,Down,WeakUp,Neutral,Neutral,VeryWet,Dry,Wet,VeryWet,PC,Clear,Clear,Clear,Weak,,StrongWest,Strong,,,Marked,LittleChange,LittleChange,Negative,,SVR,Jul16_Aug10,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Instability,,LessUnstable,,,Moderate,Moderate,K,XNIL,XNIL,SVR,LowNHighS,Steep,,Steep,MarkedUpper,DryMMoistL,MovingFtorOt,PosToNeg,,SWQuad,Westerly,WidespdDnsl
,Down,,WeakUp,WeakUp,VeryWet,VeryWet,Wet,Wet,Clear,PC,Clear,Clear,Strong,Strong,DCVZFavor,Strong,,Weak,,DecCapIncIns,Decreasing,WeakPos,,SIG,Jul16_Aug10,A,AB,Stifling,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Neutral,Average,MoreUnstable,ACEFK,PartInhibit,,,,SVR,,SIG,LowSHighN,Stable,,ModerateOrLe,,,DenvCyclone,,Other,SWQuad,,SEQuad
Down,,,Down,Down,Wet,Neutral,Wet,Neutral,PC,,PC,,Strong,,,Weak,,Weak,,IncCapDecIns,,WeakPos,,,May15_Jun14,K,,PartInhibit,LessThanAve,MoreThanAve,K,LIGt0,Stability,Average,MoreUnstable,ACEFK,,Weak,,K,SIG,SIG,,,Steep,,ModerateOrLe,,DryMMoistL,,SigNegative,,AllElse,Westerly,WidespdDnsl
Down,Down,StrongUp,,Down,VeryWet,,Wet,,,PC,Cloudy,PC,Weak,Weak,,Strong,,Strong,Some,,Increasing,Neutral,LittleChange,,Aug20_Sep15,J,,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,Average,,,PartInhibit,Weak,,J,XNIL,XNIL,SIG,,ModerateOrLe,Dry,,NoMajor,MoistMDryL,,,QStationary,,,
StrongUp,Down,,,Down,VeryWet,Wet,VeryWet,VeryWet,,,PC,PC,Weak,Strong,Other,Weak,Strong,,,IncCapDecIns,,,,XNIL,May15_Jun14,K,CThruK,Stifling,Average,MoreThanAve,K,,,Average,,,Stifling,Strong,,,XNIL,XNIL,XNIL,,Steep,,Steep,StrongFront,DryMMoistL,DryLine,,Moving,,,WidespdDnsl
,StronUp,,,WeakUp,,Dry,Neutral,,PC,Cloudy,PC,,,Weak,Other,,,Weak,,,Increasing,,Increasing,XNIL,,,CThruK,Stifling,,MoreThanAve,CDEJ,N1GtLIGt_4,,LessUnstable,LessUnstable,ACEFK,,Moderate,Strong,E,XNIL,SIG,SIG,LowEvrywhere,CloseToDryAd,Average,,,Other,DryLine,LittleChange,,,Westerly,
,WeakUp,,WeakUp,WeakUp,Neutral,,Neutral,Wet,Clear,,Clear,Clear,Strong,Strong,,,,Weak,Some,,Increasing,WeakPos,,SIG,May15_Jun14,G,,PartInhibit,LessThanAve,MoreThanAve,G,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,,,,,,XNIL,XNIL,,LowNHighS,CloseToDryAd,Dry,,NoMajor,,E_W_S,,,SWQuad,LVorOther,WidespdDnsl
,,WeakUp,WeakUp,WeakUp,Neutral,Neutral,,,,PC,Clear,Clear,,,DCVZFavor,,Weak,,,,,WeakPos,,XNIL,Aug20_Sep15,K,,Stifling,MoreThanAve,,K,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,,,,,K,XNIL,XNIL,,,Stable,Average,ModerateOrLe,OtherRapid,,DryLine,SigPositive,Moving,,Westerly,WidespdDnsl
,,,Neutral,Neutral,Wet,Neutral,Dry,Neutral,Clear,PC,,Cloudy,,,DCVZFavor,,,Weak,,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,J,,,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,,MoreUnstable,GJ,Stifling,Unfavorable,,J,XNIL,XNIL,XNIL,,ModerateOrLe,Average,Steep,,MoistMDryL,DryLine,LittleChange,Other,,LVorOther,
StrongUp,WeakUp,Down,,WeakUp,VeryWet,Wet,VeryWet,,Clear,Clear,Clear,PC,Strong,Strong,,Weak,,,Marked,IncCapDecIns,,Negative,Decreasing,SVR,,C,CThruK,,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,LessUnstable,LessUnstable,ACEFK,,,Strong,C,,XNIL,,LowAtStation,CloseToDryAd,,,OtherRapid,,E_W_N,SigNegative,,,Westerly,LongAnticyc
StrongUp,,StrongUp,StrongUp,StrongUp,Wet,Dry,Wet,VeryWet,Clear,,,Cloudy,,,Westerly,,Weak,,,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,May15_Jun14,,CThruK,PartInhibit,LessThanAve,MoreThanAve,G,,Stability,Average,,GJ,,,,G,SIG,SVR,SVR,,CloseToDryAd,Dry,,MarkedUpper,Other,Other,LittleChange,,,Westerly,LongAnticyc
,,,,Neutral,,,,,,Cloudy,PC,Cloudy,Strong,Strong,,Weak,,Weak,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,,Jul16_Aug10,I,CThruK,TotalInhibit,MoreThanAve,,,N5GtLIGt_8,Instability,LessUnstable,LessUnstable,HI,,,Slight,I,XNIL,,SVR,Other,,Dry,ModerateOrLe,NoMajor,Other,MovingFtorOt,,Moving,,Westerly,E_NE
Down,StronUp,Neutral,Neutral,Neutral,Dry,,Neutral,Dry,PC,,PC,PC,Weak,Strong,Other,,Weak,Weak,,LittleChange,,,Increasing,SVR,May15_Jun14,H,CThruK,,Average,Average,H,,,MoreUnstable,MoreUnstable,HI,,Moderate,Slight,H,,SIG,SVR,,Stable,,Steep,MarkedUpper,Other,,NegToPos,,,LVorOther,LV
Down,,,Down,Down,Wet,,Neutral,,PC,,,PC,Strong,,StrongWest,Strong,Weak,Weak,Marked,,,,,SVR,May15_Jun14,,AB,,LessThanAve,LessThanAve,,N1GtLIGt_4,,Average,Average,ACEFK,,Weak,Strong,,SIG,,SVR,,,,Steep,StrongFront,DryMMoistL,MovingFtorOt,,,,,
Down,Down,Down,Down,Down,Dry,Neutral,Neutral,Dry,,Clear,,Clear,Strong,Strong,DCVZFavor,,Weak,,Marked,IncCapDecIns,Increasing,,LittleChange,SVR,Aug20_Sep15,G,CThruK,PartInhibit,LessThanAve,,G,LIGt0,,,,GJ,,Unfavorable,,G,XNIL,,SVR,,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,,NegToPos,,,Westerly,LongAnticyc
StrongUp,StronUp,WeakUp,,StrongUp,Neutral,,Neutral,Wet,PC,,PC,PC,Weak,,,Weak,,Strong,,,LittleChange,Negative,Decreasing,,,,,,MoreThanAve,,CDEJ,,,MoreUnstable,Average,D,,Weak,,D,XNIL,XNIL,SIG,LowSHighN,,Average,,OtherRapid,MoistMDryL,DryLine,SigNegative,,NWQuad,Westerly,
Neutral,Neutral,StrongUp,WeakUp,WeakUp,,Dry,,Wet,,PC,PC,PC,,,DCVZFavor,Weak,Strong,,,IncCapDecIns,Increasing,WeakPos,,SIG,Jun15_Jul1,B,,PartInhibit,LessThanAve,Average,ABI,,Instability,MoreUnstable,MoreUnstable,B,PartInhibit,Weak,,B,SIG,SIG,SIG,,,,Steep,,Other,DenvCyclone,PosToNeg,Moving,NWQuad,Westerly,
Neutral,Down,,,Down,Dry,,,,PC,Clear,PC,PC,Strong,Strong,Westerly,,,Strong,,DecCapIncIns,Decreasing,Negative,Decreasing,,May15_Jun14,A,AB,,,,,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,A,,,SIG,Other,ModerateOrLe,Average,,StrongFront,DryMMoistL,DenvCyclone,,,SWQuad,Westerly,DenvCyclone
StrongUp,StronUp,WeakUp,StrongUp,,Dry,Wet,,VeryWet,,Cloudy,Cloudy,,,Strong,,Strong,Weak,Strong,Some,LittleChange,LittleChange,Neutral,Increasing,SVR,,,CThruK,PartInhibit,MoreThanAve,,ABI,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,HI,,Moderate,,I,,SIG,SVR,LowMtsHighPl,ModerateOrLe,VeryMoist,CloseToDryAd,StrongFront,DryMMoistL,MovingFtorOt,LittleChange,QStationary,,,DenvCyclone
Down,Neutral,WeakUp,WeakUp,,Neutral,Neutral,Neutral,,Clear,,Clear,,Strong,Strong,Other,Strong,,Strong,,,LittleChange,,LittleChange,SIG,Aug11_Aug20,,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,,,GJ,PartInhibit,Strong,Strong,J,,XNIL,SIG,,Steep,,Steep,NoMajor,MoistMDryL,Other,LittleChange,Other,,LVorOther,
WeakUp,WeakUp,Neutral,,,,Neutral,Neutral,,Clear,PC,Clear,,Strong,Strong,StrongWest,Weak,,Weak,,,LittleChange,WeakPos,Decreasing,SIG,May15_Jun14,E,CThruK,,Average,Average,CDEJ,,,,LessUnstable,ACEFK,,Strong,,,,SVR,,,,Dry,ModerateOrLe,NoMajor,,,LittleChange,,LV,,
Down,Neutral,WeakUp,Down,Down,Neutral,,Neutral,Neutral,,,,PC,,,Westerly,,,,,,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,Average,MoreThanAve,,N5GtLIGt_8,Neutral,,MoreUnstable,GJ,Stifling,Moderate,,,XNIL,XNIL,XNIL,LowAtStation,,Average,,NoMajor,MoistMDryL,DryLine,LittleChange,,,LVorOther,LV
StrongUp,Neutral,Neutral,,,Dry,Wet,Dry,Dry,,PC,Clear,PC,,,DCVZFavor,,,,,LittleChange,LittleChange,WeakPos,Increasing,,Jun15_Jul1,,CThruK,,LessThanAve,,,,Stability,LessUnstable,LessUnstable,,Stifling,Strong,Strong,,SVR,SVR,SVR,LowAtStation,CloseToDryAd,Dry,Steep,,Other,E_W_S,SigPositive,Other,AllElse,LVorOther,LV
Down,WeakUp,,,,,Dry,Dry,Dry,Clear,,Clear,Clear,,,,,,Weak,,,LittleChange,Neutral,,,Aug20_Sep15,,AB,,Average,,ABI,N5GtLIGt_8,Instability,,MoreUnstable,B,TotalInhibit,Moderate,Slight,B,XNIL,XNIL,XNIL,HighEvrywher,Steep,,Steep,,Other,DenvCyclone,,Moving,AllElse,,DenvCyclone
WeakUp,StronUp,,,,,Dry,,Neutral,,PC,PC,PC,,Weak,DCVZFavor,Weak,,Weak,Some,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Aug20_Sep15,,CThruK,PartInhibit,Average,Average,ABI,N1GtLIGt_4,,LessUnstable,,HI,TotalInhibit,,Slight,I,XNIL,XNIL,XNIL,LowSHighN,Steep,VeryMoist,,NoMajor,,,,QStationary,,LVorOther,LV
Down,StronUp,,Down,Down,Wet,,Neutral,Neutral,Cloudy,PC,Cloudy,Cloudy,,,,,,,,DecCapIncIns,Decreasing,StrongPos,Increasing,XNIL,Jul16_Aug10,H,CThruK,PartInhibit,LessThanAve,LessThanAve,H,N1GtLIGt_4,Stability,LessUnstable,,,Stifling,Weak,,H,,XNIL,XNIL,,Stable,VeryMoist,ModerateOrLe,MarkedUpper,Other,MovingFtorOt,SigNegative,,NWQuad,LVorOther,E_NE
StrongUp,Neutral,WeakUp,StrongUp,StrongUp,,Dry,Wet,VeryWet,Clear,PC,Clear,,Weak,Strong,,,Weak,Strong,Marked,LittleChange,,Negative,,XNIL,Aug20_Sep15,F,CThruK,,LessThanAve,LessThanAve,F,LIGt0,Stability,,LessUnstable,ACEFK,PartInhibit,Moderate,Moderate,,,SIG,,Other,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,DenvCyclone,,,,LVorOther,SEQuad
StrongUp,StronUp,,,StrongUp,Neutral,Neutral,Neutral,Wet,,,Clear,PC,,,Other,,,,,LittleChange,,,,,Jul2_Jul15,G,,,MoreThanAve,MoreThanAve,G,,Stability,Average,Average,,Stifling,,,G,SIG,SIG,SIG,LowEvrywhere,Steep,Dry,Steep,StrongFront,MoistMDryL,,SigNegative,,SWQuad,Westerly,LongAnticyc
WeakUp,StronUp,StrongUp,StrongUp,StrongUp,,Neutral,,Neutral,Clear,,Clear,,Weak,Weak,DCVZFavor,Weak,Strong,Weak,,DecCapIncIns,Decreasing,Neutral,,XNIL,,H,CThruK,Stifling,Average,,H,N1GtLIGt_4,Neutral,,Average,,,,,H,XNIL,XNIL,,LowMtsHighPl,,,Steep,MarkedUpper,DryMMoistL,,NegToPos,,NWQuad,LVorOther,E_NE
,Neutral,StrongUp,Neutral,Neutral,Neutral,Dry,Neutral,,Clear,PC,Clear,Clear,Weak,,,Weak,,Strong,,LittleChange,,,,SIG,May15_Jun14,E,CThruK,Stifling,Average,Average,CDEJ,N1GtLIGt_4,Stability,,MoreUnstable,ACEFK,PartInhibit,Weak,,E,SVR,SVR,SVR,LowEvrywhere,CloseToDryAd,,ModerateOrLe,NoMajor,MoistMDryL,,SigPositive,QStationary,SWQuad,Westerly,DenvCyclone
Neutral,Neutral,Neutral,,,VeryWet,Dry,,VeryWet,PC,Clear,PC,Cloudy,,Weak,,,,Weak,,IncCapDecIns,Increasing,WeakPos,LittleChange,XNIL,,H,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,H,N5GtLIGt_8,Stability,,,HI,Stifling,Unfavorable,,,XNIL,XNIL,XNIL,Other,,,,OtherRapid,DryMMoistL,,LittleChange,,LV,LVorOther,
Neutral,Down,StrongUp,,Neutral,Neutral,Wet,,Neutral,Clear,PC,Clear,PC,Weak,,Westerly,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,,Aug11_Aug20,A,AB,PartInhibit,LessThanAve,,ABI,,Instability,Average,Average,ACEFK,,Strong,,A,SVR,,,HighEvrywher,,,,StrongFront,,DenvCyclone,SigNegative,,SWQuad,Westerly,DenvCyclone
,,StrongUp,StrongUp,StrongUp,,Wet,,VeryWet,Clear,,Clear,Clear,Weak,,,,,,,,,,,,Jun15_Jul1,C,CThruK,PartInhibit,Average,,CDEJ,N1GtLIGt_4,,Average,,ACEFK,PartInhibit,Moderate,,,,XNIL,SIG,LowEvrywhere,Steep,Dry,,NoMajor,MoistMDryL,E_W_N,,,NWQuad,Westerly,
WeakUp,Neutral,,Neutral,Neutral,Neutral,Neutral,Neutral,,,Clear,,,,,Other,,Weak,,,DecCapIncIns,Decreasing,Neutral,Decreasing,SVR,Aug20_Sep15,H,,,,LessThanAve,H,,,LessUnstable,LessUnstable,HI,Stifling,Moderate,Moderate,H,XNIL,XNIL,,LowMtsHighPl,Stable,VeryMoist,ModerateOrLe,NoMajor,DryMMoistL,,SigNegative,,NWQuad,Westerly,E_NE
Neutral,Neutral,WeakUp,Neutral,Neutral,,Dry,Dry,Neutral,PC,PC,PC,,,,Westerly,,,,,IncCapDecIns,Increasing,,,XNIL,,H,,,,MoreThanAve,H,N5GtLIGt_8,,Average,MoreUnstable,HI,,Strong,Slight,H,SVR,SVR,SVR,HighEvrywher,Stable,,ModerateOrLe,MarkedUpper,,MovingFtorOt,SigNegative,Moving,,LVorOther,E_NE
Down,,StrongUp,Neutral,Neutral,Dry,,VeryWet,VeryWet,Clear,PC,PC,PC,,,Other,,,Weak,Some,,LittleChange,Neutral,Decreasing,,Aug20_Sep15,,CThruK,PartInhibit,LessThanAve,LessThanAve,H,N1GtLIGt_4,Instability,,LessUnstable,HI,,Weak,Slight,H,XNIL,XNIL,SVR,LowSHighN,Stable,Average,ModerateOrLe,,Other,,PosToNeg,Moving,LV,Westerly,E_NE
StrongUp,StronUp,Down,WeakUp,,Dry,Neutral,Dry,,Clear,,,Clear,Weak,,Westerly,Strong,,,Marked,,Increasing,,Decreasing,SVR,Aug20_Sep15,K,,PartInhibit,,,K,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,ACEFK,,Weak,Moderate,,XNIL,XNIL,SVR,,,VeryMoist,Steep,MarkedUpper,DryMMoistL,DryLine,SigNegative,,NWQuad,LVorOther,
WeakUp,Neutral,,,Down,VeryWet,,,VeryWet,,,Cloudy,Cloudy,Strong,,Other,Weak,,,Some,,Increasing,,,SVR,Jul2_Jul15,,CThruK,PartInhibit,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,,LessUnstable,LessUnstable,HI,,Weak,,,XNIL,XNIL,SVR,LowSHighN,Stable,Dry,CloseToDryAd,OtherRapid,,E_W_S,,QStationary,SWQuad,LVorOther,SEQuad
,WeakUp,Down,Down,Down,Dry,,Dry,Dry,Clear,,Clear,Clear,,Strong,StrongWest,Strong,,Strong,Marked,,Decreasing,,Decreasing,SVR,Jul16_Aug10,J,CThruK,PartInhibit,MoreThanAve,,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,,,,,J,,XNIL,SVR,,,Dry,ModerateOrLe,NoMajor,DryMMoistL,DryLine,LittleChange,,LV,LVorOther,LongAnticyc
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,,Neutral,Dry,Dry,PC,Clear,Cloudy,Cloudy,Weak,Strong,Westerly,Strong,,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,SIG,,E,,,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,,,,XNIL,XNIL,,,,,Steep,NoMajor,MoistMDryL,,SigPositive,,AllElse,,E_NE
