N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
StrongUp,Neutral,Neutral,StrongUp,,,Wet,,Wet,PC,PC,PC,Cloudy,,,DCVZFavor,Weak,,,Marked,,Increasing,Negative,LittleChange,,,A,AB,PartInhibit,LessThanAve,Average,,N1GtLIGt_4,Stability,,,ACEFK,TotalInhibit,Weak,,,SIG,SIG,,Other,ModerateOrLe,Average,ModerateOrLe,OtherRapid,Other,DenvCyclone,SigNegative,,SWQuad,Westerly,
Neutral,Neutral,,Neutral,Neutral,Wet,Dry,Dry,Dry,Clear,PC,PC,PC,,Strong,Other,Weak,,Weak,Some,,LittleChange,Neutral,Increasing,,Jun15_Jul1,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,,Average,MoreUnstable,,Stifling,Unfavorable,Slight,K,XNIL,,SVR,LowNHighS,Stable,Average,ModerateOrLe,StrongFront,Other,MovingFtorOt,SigPositive,,NWQuad,LVorOther,LongAnticyc
,Down,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Dry,PC,,PC,PC,,,,,,Weak,,LittleChange,LittleChange,Neutral,,XNIL,,H,CThruK,PartInhibit,Average,Average,,,,LessUnstable,LessUnstable,HI,PartInhibit,Moderate,,H,XNIL,,XNIL,LowMtsHighPl,Stable,,ModerateOrLe,NoMajor,DryMMoistL,MovingFtorOt,NegToPos,Other,SWQuad,LVorOther,E_NE
Neutral,,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Neutral,PC,PC,PC,PC,Strong,Strong,StrongWest,Weak,Weak,Weak,Marked,IncCapDecIns,Increasing,StrongPos,Increasing,,May15_Jun14,B,,,Average,,ABI,N5GtLIGt_8,Neutral,Average,Average,,,Weak,Slight,B,SIG,SIG,,,ModerateOrLe,VeryMoist,Steep,NoMajor,Other,DenvCyclone,PosToNeg,,LV,,DenvCyclone
,Neutral,StrongUp,StrongUp,,VeryWet,Neutral,,Wet,,PC,Cloudy,,Weak,Weak,DCVZFavor,Strong,,Weak,Some,IncCapDecIns,Increasing,Negative,LittleChange,SIG,May15_Jun14,,AB,TotalInhibit,Average,Average,ABI,,Neutral,,Average,ACEFK,PartInhibit,Weak,,A,SVR,SVR,SVR,,Stable,VeryMoist,ModerateOrLe,,DryMMoistL,DenvCyclone,,Other,SWQuad,Westerly,LV
Neutral,StronUp,Neutral,WeakUp,WeakUp,Neutral,Wet,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,Weak,Weak,Some,IncCapDecIns,Increasing,,,,Jul2_Jul15,E,CThruK,,Average,Average,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,,,,Strong,E,XNIL,XNIL,SVR,LowEvrywhere,Steep,Average,ModerateOrLe,,MoistMDryL,DryLine,LittleChange,,SWQuad,LVorOther,DenvCyclone
Down,,Down,Down,Down,VeryWet,,Dry,Dry,PC,,PC,Clear,Strong,Strong,,Strong,,Weak,Some,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Jun15_Jul1,C,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,,,LessUnstable,ACEFK,Stifling,Weak,,C,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Average,,OtherRapid,Other,E_W_N,SigNegative,,AllElse,Westerly,LongAnticyc
Down,Down,Neutral,Down,Down,Wet,Dry,Dry,Dry,,PC,PC,Clear,,Weak,DCVZFavor,Weak,,,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Aug20_Sep15,B,AB,Stifling,,MoreThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,,Moderate,Strong,B,XNIL,XNIL,SIG,LowAtStation,Steep,Dry,ModerateOrLe,,DryMMoistL,E_W_S,LittleChange,Other,,LVorOther,DenvCyclone
StrongUp,Neutral,WeakUp,,WeakUp,VeryWet,Neutral,Wet,Wet,Clear,Clear,,PC,,,StrongWest,,,,,DecCapIncIns,Decreasing,,LittleChange,,Jul16_Aug10,I,CThruK,PartInhibit,Average,LessThanAve,,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,,,Weak,,,XNIL,XNIL,XNIL,LowSHighN,Steep,Dry,Steep,NoMajor,DryMMoistL,E_W_S,NegToPos,QStationary,,LVorOther,
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Dry,Neutral,Dry,Neutral,Clear,Clear,Clear,PC,Strong,Strong,StrongWest,Strong,,Weak,,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,Jul16_Aug10,B,,PartInhibit,,MoreThanAve,ABI,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,B,,Weak,Moderate,B,SVR,SVR,,LowNHighS,,,Steep,NoMajor,DryMMoistL,E_W_N,PosToNeg,Other,AllElse,Westerly,
Neutral,,WeakUp,Down,Down,Neutral,Wet,Neutral,Neutral,PC,,,,Strong,Strong,Westerly,Strong,,Weak,,IncCapDecIns,Increasing,Neutral,LittleChange,,Aug20_Sep15,I,,,LessThanAve,MoreThanAve,ABI,LILt_8,Instability,MoreUnstable,MoreUnstable,HI,,Moderate,Moderate,,SIG,SIG,SIG,LowSHighN,,Average,ModerateOrLe,StrongFront,Other,,LittleChange,QStationary,LV,Westerly,LV
Down,,Down,Neutral,Neutral,Neutral,VeryWet,Neutral,,,Clear,Clear,,,,Other,,Weak,,,IncCapDecIns,,Neutral,Increasing,XNIL,,,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,G,N1GtLIGt_4,Stability,Average,Average,,,,Moderate,G,XNIL,XNIL,XNIL,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,DryLine,LittleChange,,NWQuad,LVorOther,LongAnticyc
Down,,Neutral,Neutral,Neutral,Dry,Wet,VeryWet,,Clear,Clear,Clear,Clear,Weak,Strong,,,,Weak,Some,LittleChange,LittleChange,Neutral,Increasing,SVR,Aug20_Sep15,A,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Neutral,Average,,,PartInhibit,Moderate,,,SVR,,SVR,LowMtsHighPl,,Average,Steep,MarkedUpper,DryMMoistL,DenvCyclone,PosToNeg,Other,SWQuad,Westerly,DenvCyclone
StrongUp,,StrongUp,StrongUp,StrongUp,Neutral,VeryWet,VeryWet,VeryWet,PC,Clear,Clear,PC,,Weak,DCVZFavor,,,,Some,LittleChange,LittleChange,Negative,,XNIL,May15_Jun14,B,AB,,,LessThanAve,ABI,N1GtLIGt_4,,Average,LessUnstable,B,Stifling,,,B,SVR,SVR,SVR,,Steep,Average,Steep,NoMajor,Other,DenvCyclone,NegToPos,,NWQuad,,DenvCyclone
Down,StronUp,WeakUp,Neutral,,Dry,Dry,Wet,Wet,PC,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Jun15_Jul1,E,CThruK,PartInhibit,Average,,CDEJ,N1GtLIGt_4,Neutral,Average,LessUnstable,,PartInhibit,Unfavorable,,E,SIG,XNIL,SIG,LowSHighN,Steep,Average,CloseToDryAd,,MoistMDryL,,PosToNeg,,LV,,DenvCyclone
WeakUp,StronUp,WeakUp,StrongUp,StrongUp,Wet,VeryWet,VeryWet,VeryWet,PC,Cloudy,PC,Cloudy,,,Other,,Weak,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,May15_Jun14,H,,PartInhibit,MoreThanAve,MoreThanAve,,N1GtLIGt_4,Stability,,Average,HI,Stifling,Moderate,,,XNIL,XNIL,XNIL,LowMtsHighPl,,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,E_W_S,,,NWQuad,LVorOther,E_NE
Neutral,Down,StrongUp,,WeakUp,Neutral,Dry,Dry,Neutral,Clear,Cloudy,PC,Cloudy,Strong,Weak,Other,,Weak,,,,Increasing,Neutral,LittleChange,SIG,May15_Jun14,C,CThruK,Stifling,Average,Average,,N5GtLIGt_8,,,LessUnstable,ACEFK,Stifling,Weak,,,XNIL,XNIL,,LowAtStation,CloseToDryAd,Average,Steep,MarkedUpper,Other,E_W_N,LittleChange,,NWQuad,LVorOther,LongAnticyc
Down,Down,Down,Down,,Dry,Neutral,VeryWet,Wet,Clear,PC,PC,PC,Weak,Strong,,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,WeakPos,LittleChange,,,B,AB,Stifling,,MoreThanAve,ABI,N1GtLIGt_4,Instability,Average,MoreUnstable,B,PartInhibit,,,B,SVR,SVR,SVR,LowSHighN,CloseToDryAd,VeryMoist,,NoMajor,,DryLine,LittleChange,QStationary,AllElse,LVorOther,DenvCyclone
Neutral,,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Clear,PC,Clear,Clear,Weak,,StrongWest,Strong,,Weak,Marked,LittleChange,LittleChange,StrongPos,Increasing,SIG,Jun15_Jul1,C,CThruK,,,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Moderate,C,,,SVR,,CloseToDryAd,Dry,CloseToDryAd,OtherRapid,Other,E_W_N,SigNegative,Moving,,Westerly,LongAnticyc
,Neutral,WeakUp,WeakUp,WeakUp,Neutral,Neutral,Dry,Neutral,PC,PC,PC,,,,Westerly,,Weak,,,IncCapDecIns,Increasing,WeakPos,Increasing,,Aug11_Aug20,C,CThruK,Stifling,Average,MoreThanAve,CDEJ,LIGt0,Stability,,Average,ACEFK,PartInhibit,Strong,Strong,C,,SIG,SIG,LowEvrywhere,Steep,Average,CloseToDryAd,,,E_W_S,SigPositive,Other,AllElse,Westerly,LongAnticyc
Neutral,Neutral,,Neutral,Neutral,Neutral,Neutral,,,PC,PC,PC,PC,Strong,Strong,Westerly,Strong,,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,,Jun15_Jul1,E,CThruK,,MoreThanAve,MoreThanAve,,LIGt0,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,,E,,XNIL,,LowAtStation,Stable,Dry,,NoMajor,Other,,SigNegative,,SWQuad,Westerly,LV
Down,WeakUp,Down,Down,Down,Neutral,,VeryWet,,PC,Clear,PC,PC,Strong,,Other,,Weak,Weak,Marked,,LittleChange,Negative,Decreasing,SIG,Aug20_Sep15,,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,,Moderate,,K,SIG,XNIL,,Other,ModerateOrLe,Dry,ModerateOrLe,MarkedUpper,Other,E_W_N,NegToPos,Other,SWQuad,Westerly,E_NE
,StronUp,Neutral,WeakUp,,Dry,Dry,,VeryWet,Clear,Cloudy,Clear,Clear,,Strong,,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,Increasing,,Aug20_Sep15,K,CThruK,PartInhibit,LessThanAve,MoreThanAve,K,N1GtLIGt_4,,MoreUnstable,MoreUnstable,,PartInhibit,Moderate,Slight,,XNIL,XNIL,SVR,Other,Steep,Dry,ModerateOrLe,StrongFront,Other,MovingFtorOt,SigPositive,,NWQuad,LVorOther,
Neutral,Neutral,,,Neutral,Neutral,Neutral,,Neutral,PC,PC,Cloudy,Cloudy,Weak,Strong,StrongWest,Weak,,Strong,Marked,LittleChange,LittleChange,Negative,LittleChange,SIG,,E,CThruK,Stifling,Average,Average,,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,,E,XNIL,,SIG,LowNHighS,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,LittleChange,,AllElse,Westerly,LV
WeakUp,WeakUp,Neutral,WeakUp,WeakUp,Neutral,Wet,Neutral,Neutral,PC,Clear,Clear,Clear,Strong,,Westerly,Strong,,,Marked,IncCapDecIns,Increasing,Negative,Decreasing,,Aug20_Sep15,K,CThruK,PartInhibit,LessThanAve,LessThanAve,K,,Instability,MoreUnstable,,ACEFK,Stifling,Weak,Slight,K,XNIL,,SIG,LowAtStation,Stable,Average,Steep,OtherRapid,MoistMDryL,,SigNegative,Moving,,Westerly,
Down,,Neutral,Neutral,Neutral,Dry,VeryWet,,Neutral,PC,PC,PC,PC,Weak,Strong,Other,Weak,Weak,Weak,,DecCapIncIns,Decreasing,Negative,LittleChange,XNIL,Aug20_Sep15,C,CThruK,PartInhibit,,,,N5GtLIGt_8,Stability,Average,Average,ACEFK,PartInhibit,Unfavorable,,C,XNIL,,,,Steep,,,OtherRapid,MoistMDryL,E_W_S,SigPositive,Other,NWQuad,,LongAnticyc
,Neutral,Neutral,Neutral,Neutral,Wet,Dry,,VeryWet,PC,,PC,,,,StrongWest,,Weak,,,,LittleChange,Neutral,Increasing,,May15_Jun14,B,AB,TotalInhibit,MoreThanAve,MoreThanAve,ABI,,Stability,,MoreUnstable,B,Stifling,Moderate,Slight,B,XNIL,XNIL,XNIL,LowNHighS,Steep,,,NoMajor,Other,DenvCyclone,,,AllElse,Westerly,DenvCyclone
Neutral,Neutral,Neutral,Neutral,,Neutral,Neutral,Wet,Wet,PC,PC,PC,Clear,Weak,,Westerly,Weak,Strong,Strong,Some,LittleChange,LittleChange,Negative,,SIG,Jul2_Jul15,,,PartInhibit,MoreThanAve,MoreThanAve,H,N1GtLIGt_4,Neutral,MoreUnstable,LessUnstable,HI,Stifling,Moderate,Slight,H,XNIL,XNIL,SIG,LowMtsHighPl,ModerateOrLe,Average,,MarkedUpper,DryMMoistL,E_W_S,NegToPos,,,LVorOther,E_NE
Down,Down,Neutral,,Neutral,,Neutral,Neutral,,PC,Clear,Clear,Clear,Weak,Strong,Other,Weak,Weak,Weak,Some,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,Jul16_Aug10,,,PartInhibit,,LessThanAve,CDEJ,LIGt0,Instability,MoreUnstable,MoreUnstable,GJ,TotalInhibit,Moderate,,,XNIL,XNIL,XNIL,LowSHighN,,Dry,,NoMajor,DryMMoistL,E_W_S,NegToPos,,LV,LVorOther,LV
WeakUp,Down,Down,Down,,,Neutral,,Wet,Clear,,PC,Clear,,Strong,Westerly,Weak,Weak,Weak,Some,LittleChange,LittleChange,,,SVR,May15_Jun14,B,AB,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Stability,Average,,,,Strong,,B,SVR,SIG,,LowSHighN,Steep,,Steep,,,DenvCyclone,PosToNeg,QStationary,NWQuad,LVorOther,DenvCyclone
StrongUp,,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,,PC,,,PC,Weak,Strong,DCVZFavor,,Weak,Strong,Marked,LittleChange,LittleChange,Neutral,Decreasing,SVR,Jul16_Aug10,G,CThruK,,MoreThanAve,MoreThanAve,G,N5GtLIGt_8,Stability,Average,LessUnstable,,,,Moderate,G,,,SVR,LowEvrywhere,,Average,CloseToDryAd,MarkedUpper,Other,Other,,,SWQuad,Westerly,SEQuad
Neutral,Neutral,StrongUp,Neutral,,,Neutral,,,,Clear,PC,PC,,,,,Weak,,Marked,DecCapIncIns,,,Decreasing,SIG,May15_Jun14,E,CThruK,PartInhibit,LessThanAve,LessThanAve,,,,Average,LessUnstable,ACEFK,PartInhibit,Weak,,E,XNIL,XNIL,SIG,LowAtStation,ModerateOrLe,Average,,NoMajor,MoistMDryL,,LittleChange,,AllElse,LVorOther,
Neutral,StronUp,StrongUp,StrongUp,StrongUp,Dry,Neutral,Wet,VeryWet,,PC,,Cloudy,Weak,Strong,StrongWest,Strong,,Weak,Some,DecCapIncIns,Decreasing,WeakPos,Decreasing,,,C,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N1GtLIGt_4,,LessUnstable,LessUnstable,ACEFK,Stifling,Weak,,,,XNIL,SVR,Other,Steep,Average,Steep,OtherRapid,MoistMDryL,E_W_N,SigPositive,Moving,NWQuad,Westerly,
StrongUp,StronUp,WeakUp,StrongUp,StrongUp,Neutral,Neutral,,Neutral,PC,PC,PC,PC,Weak,,StrongWest,Weak,Weak,Weak,Some,LittleChange,,WeakPos,Increasing,SIG,Aug20_Sep15,,CThruK,,Average,Average,K,N1GtLIGt_4,Neutral,,LessUnstable,,,Unfavorable,,K,XNIL,XNIL,SIG,LowAtStation,Stable,Average,CloseToDryAd,StrongFront,,MovingFtorOt,NegToPos,Moving,SWQuad,Westerly,LongAnticyc
WeakUp,Neutral,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,Weak,Strong,DCVZFavor,Strong,,Weak,,,,StrongPos,Increasing,SIG,Aug20_Sep15,,CThruK,PartInhibit,Average,Average,K,N5GtLIGt_8,,Average,MoreUnstable,,TotalInhibit,Moderate,,K,XNIL,XNIL,SIG,HighEvrywher,CloseToDryAd,VeryMoist,CloseToDryAd,OtherRapid,,MovingFtorOt,SigPositive,,AllElse,LVorOther,
StrongUp,Neutral,StrongUp,,StrongUp,Neutral,Neutral,Neutral,VeryWet,Clear,Clear,,Cloudy,Strong,Strong,Other,,Weak,,,IncCapDecIns,Increasing,,Decreasing,SIG,Jul16_Aug10,D,,PartInhibit,,MoreThanAve,CDEJ,,Stability,LessUnstable,LessUnstable,D,PartInhibit,Weak,Moderate,D,XNIL,,SIG,LowEvrywhere,ModerateOrLe,Dry,Steep,OtherRapid,Other,MovingFtorOt,LittleChange,,SWQuad,LVorOther,SEQuad
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,VeryWet,,PC,PC,PC,PC,Strong,,Other,,,,Some,,LittleChange,StrongPos,,SIG,Jun15_Jul1,J,CThruK,PartInhibit,Average,,,,Neutral,Average,MoreUnstable,GJ,,Unfavorable,,,XNIL,,SIG,LowSHighN,Steep,Average,CloseToDryAd,NoMajor,MoistMDryL,DryLine,LittleChange,,LV,LVorOther,LV
,Neutral,Down,Neutral,,Dry,Neutral,Neutral,Neutral,Cloudy,,Cloudy,Cloudy,,,,,,Weak,,,Decreasing,WeakPos,LittleChange,,Jun15_Jul1,G,CThruK,,Average,,G,LIGt0,Stability,,,GJ,PartInhibit,Strong,Moderate,G,,SIG,SIG,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,,MoistMDryL,E_W_N,SigPositive,,NWQuad,LVorOther,
WeakUp,Neutral,WeakUp,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,Clear,PC,PC,Clear,Strong,Strong,DCVZFavor,Weak,Strong,Strong,Some,LittleChange,LittleChange,Neutral,Increasing,SIG,Jul2_Jul15,D,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Neutral,Average,MoreUnstable,D,PartInhibit,Weak,,D,,SVR,,LowAtStation,CloseToDryAd,Dry,,StrongFront,,Other,,QStationary,NWQuad,LVorOther,
WeakUp,,,,,Dry,Neutral,VeryWet,,,Cloudy,PC,,Weak,Strong,Other,Strong,Weak,,,IncCapDecIns,,,Increasing,SIG,May15_Jun14,D,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,D,,Weak,,D,XNIL,XNIL,,,CloseToDryAd,,,OtherRapid,Other,,SigNegative,,NWQuad,Westerly,LongAnticyc
Neutral,,Neutral,Neutral,Neutral,VeryWet,,,,PC,Cloudy,,PC,,Weak,,Weak,Weak,Weak,,IncCapDecIns,Increasing,Neutral,Increasing,SIG,Jun15_Jul1,,CThruK,Stifling,,MoreThanAve,,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,GJ,,Strong,Strong,,,SIG,SIG,LowAtStation,,Dry,CloseToDryAd,OtherRapid,,,LittleChange,,NWQuad,Westerly,LongAnticyc
Down,Down,,,,VeryWet,Wet,Wet,Wet,,PC,Clear,Clear,Weak,Strong,StrongWest,Strong,Weak,Weak,Some,LittleChange,,WeakPos,LittleChange,SIG,Aug20_Sep15,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,Slight,,XNIL,XNIL,SIG,,Stable,Dry,Steep,StrongFront,Other,MovingFtorOt,NegToPos,,AllElse,Westerly,WidespdDnsl
,Neutral,Down,Down,Down,Wet,Neutral,Neutral,Dry,PC,PC,PC,PC,,,,,,Weak,,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Aug11_Aug20,G,CThruK,Stifling,Average,Average,G,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,GJ,,Moderate,Moderate,G,XNIL,XNIL,,Other,CloseToDryAd,Dry,CloseToDryAd,NoMajor,,,NegToPos,,AllElse,Westerly,WidespdDnsl
,,Neutral,Neutral,Neutral,Dry,,Neutral,Neutral,,,PC,PC,,Strong,,,,,,LittleChange,LittleChange,StrongPos,Increasing,,Aug20_Sep15,D,CThruK,,,Average,CDEJ,N1GtLIGt_4,Instability,Average,MoreUnstable,D,Stifling,Strong,Strong,D,XNIL,XNIL,SVR,LowEvrywhere,CloseToDryAd,Dry,Steep,MarkedUpper,DryMMoistL,DryLine,SigNegative,,SWQuad,LVorOther,DenvCyclone
Down,StronUp,Neutral,WeakUp,WeakUp,VeryWet,Wet,Wet,VeryWet,Cloudy,PC,,PC,Weak,Strong,StrongWest,Strong,,Strong,Marked,IncCapDecIns,Increasing,Neutral,Increasing,SVR,,H,CThruK,Stifling,MoreThanAve,MoreThanAve,H,,Stability,Average,MoreUnstable,HI,,Moderate,,H,SVR,,,Other,Stable,,,NoMajor,Other,Other,NegToPos,Moving,NWQuad,Westerly,E_NE
Down,Neutral,,,Down,VeryWet,,,VeryWet,Clear,Clear,Clear,PC,Strong,Strong,StrongWest,Strong,Strong,Strong,Marked,IncCapDecIns,Increasing,,Increasing,,Jul16_Aug10,C,CThruK,,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,Average,Average,ACEFK,,,,C,XNIL,,SIG,LowEvrywhere,,,ModerateOrLe,NoMajor,MoistMDryL,E_W_S,NegToPos,Other,NWQuad,Westerly,LongAnticyc
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Dry,Neutral,Wet,,PC,PC,PC,Cloudy,Weak,Strong,Westerly,Weak,,Strong,,IncCapDecIns,,WeakPos,,,,,AB,,,MoreThanAve,ABI,N1GtLIGt_4,Stability,,,B,PartInhibit,Weak,Slight,B,,,SVR,Other,Stable,,Steep,NoMajor,DryMMoistL,,,Other,SWQuad,LVorOther,DenvCyclone
Down,,WeakUp,Neutral,Neutral,VeryWet,Dry,,VeryWet,PC,Clear,Clear,Clear,,,StrongWest,Strong,,Strong,,LittleChange,LittleChange,Negative,Decreasing,SVR,Jul16_Aug10,K,,,Average,Average,,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,ACEFK,,Moderate,Moderate,K,XNIL,XNIL,SVR,LowNHighS,,Average,Steep,MarkedUpper,DryMMoistL,,,QStationary,SWQuad,Westerly,
StrongUp,Down,StrongUp,,WeakUp,VeryWet,VeryWet,Wet,Wet,Clear,PC,Clear,Clear,Strong,Strong,DCVZFavor,Strong,Weak,Weak,Marked,DecCapIncIns,Decreasing,WeakPos,,SIG,Jul16_Aug10,A,AB,Stifling,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Neutral,Average,MoreUnstable,ACEFK,PartInhibit,Strong,Strong,A,SVR,SIG,SIG,LowSHighN,Stable,VeryMoist,ModerateOrLe,,MoistMDryL,DenvCyclone,,,SWQuad,Westerly,SEQuad
Down,,Down,Down,Down,Wet,,,Neutral,PC,Clear,,,Strong,Strong,StrongWest,Weak,Strong,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,,May15_Jun14,K,CThruK,PartInhibit,LessThanAve,MoreThanAve,K,LIGt0,Stability,,MoreUnstable,ACEFK,,Weak,Moderate,K,SIG,SIG,SIG,Other,Steep,,ModerateOrLe,MarkedUpper,DryMMoistL,Other,SigNegative,,AllElse,Westerly,WidespdDnsl
Down,Down,StrongUp,Down,Down,VeryWet,Neutral,Wet,Wet,,PC,Cloudy,PC,Weak,Weak,StrongWest,Strong,,Strong,,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,,J,,PartInhibit,MoreThanAve,MoreThanAve,,N5GtLIGt_8,,Average,Average,GJ,PartInhibit,Weak,,,XNIL,XNIL,SIG,LowAtStation,ModerateOrLe,,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,QStationary,LV,LVorOther,LV
StrongUp,Down,Down,Down,,VeryWet,Wet,VeryWet,VeryWet,PC,PC,PC,,,,Other,Weak,Strong,,,IncCapDecIns,Increasing,Negative,Decreasing,,May15_Jun14,K,,,,MoreThanAve,K,N1GtLIGt_4,Stability,,LessUnstable,ACEFK,Stifling,Strong,Slight,K,,XNIL,XNIL,LowNHighS,,,Steep,StrongFront,DryMMoistL,,PosToNeg,Moving,AllElse,Westerly,WidespdDnsl
,StronUp,Neutral,WeakUp,,,,,Neutral,PC,Cloudy,PC,Cloudy,,,,,,Weak,,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jul16_Aug10,E,CThruK,,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,,Moderate,Strong,E,XNIL,,SIG,LowEvrywhere,CloseToDryAd,Average,,NoMajor,Other,DryLine,LittleChange,,NWQuad,Westerly,WidespdDnsl
WeakUp,WeakUp,Neutral,WeakUp,WeakUp,,Neutral,Neutral,,,Clear,Clear,Clear,Strong,Strong,Other,,,,Some,IncCapDecIns,Increasing,WeakPos,LittleChange,SIG,May15_Jun14,G,CThruK,,LessThanAve,,G,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,GJ,Stifling,Moderate,,,,XNIL,SIG,,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,E_W_S,LittleChange,Other,,,WidespdDnsl
WeakUp,WeakUp,WeakUp,WeakUp,WeakUp,,Neutral,Neutral,,PC,PC,,Clear,,,DCVZFavor,,Weak,,,,Decreasing,WeakPos,,XNIL,,K,CThruK,Stifling,MoreThanAve,MoreThanAve,,N1GtLIGt_4,,,,ACEFK,,Strong,Moderate,,XNIL,,XNIL,HighEvrywher,,,ModerateOrLe,,DryMMoistL,DryLine,SigPositive,Moving,NWQuad,Westerly,
Down,,,,Neutral,,Neutral,Dry,Neutral,Clear,PC,Cloudy,Cloudy,,,DCVZFavor,,,,,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,J,CThruK,Stifling,MoreThanAve,,CDEJ,,,Average,MoreUnstable,GJ,Stifling,Unfavorable,Slight,J,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,Average,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,LV
